Time,Channel A,Channel B
0.002,4.77462101,6.07013146
0.022,4.724095874444444,6.17084254
0.042,4.77462101,6.01977592
0.062,4.825315634444444,6.07013146
0.082,4.724095874444444,6.17084254
0.102,4.623045603333333,6.17084254
0.12200001,4.420606083333333,6.22119808
0.14200001,4.117116292222223,6.01977592
0.16200001,3.965032418888889,6.07013146
0.18200001,4.218505541111111,5.91906484
0.20200001,4.218505541111111,6.07013146
0.22200001,4.370250436666667,6.01977592
0.24200001,4.420945061111111,6.07013146
0.26200001,4.572520467777777,6.01977592
0.28200001,4.774790498888889,5.96942038
0.30200001,4.77462101,6.01977592
0.32200002,4.774790498888889,6.120487
0.34200002,4.876010258888889,6.01977592
0.36200002,4.876010258888889,6.120487
0.38200002,4.876010258888889,5.8687093
0.40200002,4.876010258888889,6.01977592
0.42200002,4.876010258888889,5.91906484
0.44200002,4.876010258888889,6.01977592
0.46200002,4.876010258888889,6.01977592
0.48200002,4.825315634444444,6.120487
0.50200002,4.825315634444444,6.01977592
0.52200002,4.77462101,6.17084254
0.54200003,4.926704883333334,5.91906484
0.56200003,4.825315634444444,6.01977592
0.58200003,4.977399507777778,6.120487
0.60200003,4.77462101,6.07013146
0.62200003,4.77462101,6.07013146
0.64200003,4.77462101,5.91906484
0.66200003,4.724095874444444,6.07013146
0.68200003,4.77462101,6.120487
0.70200003,4.774790498888889,6.22119808
0.72200003,4.774790498888889,6.01977592
0.74200004,4.77462101,6.120487
0.76200004,4.6735707388888885,6.07013146
0.78200004,4.77462101,6.01977592
0.80200004,4.6735707388888885,6.01977592
0.82200004,4.724095874444444,6.17084254
0.84200004,4.6737402277777775,5.91906484
0.86200004,4.6735707388888885,6.22119808
0.88200004,4.724095874444444,6.07013146
0.90200004,4.6735707388888885,6.120487
0.92200004,4.77462101,6.01977592
0.94200004,4.825315634444444,6.17084254
0.96200005,4.77462101,5.8687093
0.98200005,4.825315634444444,6.17084254
1.00200005,4.926704883333334,6.01977592
1.02200005,4.77462101,6.120487
1.04200005,4.77462101,6.01977592
1.06200005,4.825315634444444,6.120487
1.08200005,4.774790498888889,5.96942038
1.10200005,4.876010258888889,6.07013146
1.12200005,4.825315634444444,6.120487
1.14200005,4.774790498888889,6.120487
1.16200006,4.724095874444444,6.07013146
1.18200006,4.6735707388888885,6.120487
1.20200006,4.572520467777777,5.96942038
1.22200006,4.623045603333333,6.01977592
1.24200006,4.623045603333333,6.01977592
1.26200006,4.724095874444444,6.01977592
1.28200006,4.724265363333333,5.91906484
1.30200006,4.6735707388888885,5.96942038
1.32200006,4.724095874444444,6.07013146
1.34200006,4.774790498888889,6.120487
1.36200006,4.825315634444444,6.07013146
1.38200007,4.77462101,6.120487
1.40200007,4.825315634444444,6.22119808
1.42200007,4.876010258888889,6.07013146
1.44200007,4.926704883333334,6.01977592
1.46200007,4.876010258888889,5.96942038
1.48200007,4.926704883333334,5.96942038
1.50200007,4.876010258888889,6.01977592
1.52200007,4.876010258888889,6.120487
1.54200007,4.825315634444444,5.96942038
1.56200007,4.825315634444444,6.120487
1.58200008,4.876010258888889,5.96942038
1.60200008,5.028094132222222,6.17084254
1.62200008,4.926704883333334,5.91906484
1.64200008,4.876010258888889,6.07013146
1.66200008,4.724095874444444,5.91906484
1.68200008,4.6735707388888885,6.120487
1.70200008,4.370419925555556,5.96942038
1.72200008,4.319725301111111,6.07013146
1.74200008,4.167810916666667,6.22119808
1.76200008,4.218505541111111,6.07013146
1.78200008,4.218505541111111,6.07013146
1.80200009,4.269030676666667,6.120487
1.82200009,4.521995332222223,5.8687093
1.84200009,4.572520467777777,5.91906484
1.86200009,4.6737402277777775,5.96942038
1.88200009,4.77462101,6.07013146
1.90200009,4.724265363333333,6.01977592
1.92200009,4.926704883333334,5.96942038
1.94200009,4.926704883333334,5.96942038
1.96200009,4.977399507777778,6.01977592
1.98200009,4.825315634444444,6.01977592
2.0020001,4.926704883333334,5.91906484
2.0220001,4.876010258888889,6.120487
2.0420001,4.77462101,6.07013146
2.0620001,4.825315634444444,6.120487
2.0820001,4.77462101,6.07013146
2.1020001,4.724095874444444,6.07013146
2.1220001,4.77462101,5.8687093
2.1420001,4.77462101,5.96942038
2.1620001,4.572520467777777,5.96942038
2.1820001,4.724095874444444,6.120487
2.2020001,4.724095874444444,5.96942038
2.22200011,4.623045603333333,6.17084254
2.24200011,4.724095874444444,5.91906484
2.26200011,4.724095874444444,6.17084254
2.28200011,4.6735707388888885,6.01977592
2.30200011,4.77462101,6.01977592
2.32200011,4.6735707388888885,5.96942038
2.34200011,4.6735707388888885,6.22119808
2.36200011,4.825485123333333,5.91906484
2.38200011,4.825315634444444,5.96942038
2.40200011,4.774790498888889,5.91906484
2.42200012,4.6735707388888885,5.91906484
2.44200012,4.724095874444444,5.96942038
2.46200012,4.774790498888889,6.120487
2.48200012,4.724095874444444,6.01977592
2.50200012,4.6735707388888885,5.91906484
2.52200012,4.77462101,5.96942038
2.54200012,4.724095874444444,5.91906484
2.56200012,4.6735707388888885,5.96942038
2.58200012,4.6735707388888885,5.91906484
2.60200012,4.623045603333333,6.07013146
2.62200012,4.724095874444444,5.96942038
2.64200013,4.724095874444444,6.07013146
2.66200013,4.623045603333333,5.91906484
2.68200013,4.521825843333334,6.01977592
2.70200013,4.370080947777778,5.91906484
2.72200013,4.269030676666667,6.01977592
2.74200013,4.31989479,6.01977592
2.76200013,4.521995332222223,6.120487
2.78200013,4.724095874444444,6.01977592
2.80200013,4.572520467777777,5.91906484
2.82200013,4.724095874444444,6.01977592
2.84200013,4.724095874444444,6.07013146
2.86200014,4.724265363333333,6.01977592
2.88200014,4.724095874444444,5.81835376
2.90200014,4.876010258888889,6.120487
2.92200014,5.028094132222222,5.96942038
2.94200014,4.825315634444444,6.01977592
2.96200014,4.825315634444444,5.8687093
2.98200014,4.926704883333334,6.01977592
3.00200014,4.876010258888889,5.8687093
3.02200014,5.028094132222222,6.120487
3.04200014,4.876010258888889,5.96942038
3.06200015,4.825315634444444,5.96942038
3.08200015,4.876010258888889,5.76799822
3.10200015,4.876010258888889,5.96942038
3.12200015,4.876010258888889,5.81835376
3.14200015,4.876010258888889,5.96942038
3.16200015,4.825315634444444,6.120487
3.18200015,4.926704883333334,5.91906484
3.20200015,4.926704883333334,5.96942038
3.22200015,4.825315634444444,6.01977592
3.24200015,4.825315634444444,5.96942038
3.26200015,4.825315634444444,5.91906484
3.28200016,4.77462101,6.01977592
3.30200016,4.774790498888889,5.91906484
3.32200016,4.77462101,5.96942038
3.34200016,4.825315634444444,5.8687093
3.36200016,4.876010258888889,6.07013146
3.38200016,4.77462101,6.01977592
3.40200016,4.926704883333334,6.07013146
3.42200016,4.77462101,5.81835376
3.44200016,4.876010258888889,6.120487
3.46200016,4.825315634444444,5.8687093
3.48200017,4.876010258888889,5.96942038
3.50200017,4.876010258888889,5.8687093
3.52200017,4.77462101,5.96942038
3.54200017,4.876179747777778,6.01977592
3.56200017,5.028094132222222,6.07013146
3.58200017,5.028094132222222,6.120487
3.60200017,4.825315634444444,5.8687093
3.62200017,4.926704883333334,6.01977592
3.64200017,4.77462101,5.91906484
3.66200017,4.977399507777778,6.120487
3.68200017,4.977399507777778,5.81835376
3.70200018,4.876010258888889,6.07013146
3.72200018,4.926704883333334,5.8687093
3.74200018,4.977399507777778,6.07013146
3.76200018,4.876010258888889,5.96942038
3.78200018,4.977399507777778,5.96942038
3.80200018,4.926704883333334,5.91906484
3.82200018,4.977399507777778,5.96942038
3.84200018,5.028094132222222,5.91906484
3.86200018,5.028094132222222,6.01977592
3.88200018,4.926704883333334,6.01977592
3.90200019,4.825315634444444,5.96942038
3.92200019,4.926704883333334,5.96942038
3.94200019,4.977399507777778,5.8687093
3.96200019,4.926704883333334,6.01977592
3.98200019,4.876010258888889,5.91906484
4.00200019,4.926704883333334,6.07013146
4.02200019,4.825315634444444,6.07013146
4.04200019,4.926704883333334,6.01977592
4.06200019,4.876010258888889,5.91906484
4.08200019,4.825315634444444,6.01977592
4.10200019,4.876010258888889,5.91906484
4.1220002,4.825315634444444,6.01977592
4.1420002,5.028094132222222,5.96942038
4.1620002,4.825315634444444,6.07013146
4.1820002,4.876010258888889,5.96942038
4.2020002,4.825315634444444,5.8687093
4.2220002,5.028094132222222,5.96942038
4.2420002,4.77462101,5.91906484
4.2620002,4.876010258888889,6.01977592
4.2820002,4.6735707388888885,5.91906484
4.3020002,4.77462101,6.07013146
4.32200021,4.876010258888889,5.91906484
4.34200021,4.77462101,5.91906484
4.36200021,4.825315634444444,5.8687093
4.38200021,4.825315634444444,5.91906484
4.40200021,4.926704883333334,5.91906484
4.42200021,4.926704883333334,5.91906484
4.44200021,4.876010258888889,6.01977592
4.46200021,4.926704883333334,5.81835376
4.48200021,4.977399507777778,5.96942038
4.50200021,4.926704883333334,5.96942038
4.52200021,5.0787887566666665,5.96942038
4.54200022,4.876010258888889,5.8687093
4.56200022,4.977399507777778,5.8687093
4.58200022,4.977399507777778,5.81835376
4.60200022,4.926704883333334,5.91906484
4.62200022,4.724095874444444,5.81835376
4.64200022,4.77462101,5.91906484
4.66200022,4.876010258888889,6.01977592
