Time,Channel A
(s),(mV)

0.35000002,111.28879547
0.35200002,107.65708923
0.35400002,105.84429169
0.35600002,105.84429169
0.35800002,111.28879547
0.36000002,107.65708923
0.36200002,105.84429169
0.36400002,107.65708923
0.36600002,111.28879547
0.36800002,105.84429169
0.37000002,105.84429169
0.37200002,102.21258545
0.37400002,111.28879547
0.37600002,105.84429169
0.37800002,105.84429169
0.38000002,104.02539062
0.38200002,105.84429169
0.38400002,111.28879547
0.38600002,107.65708923
0.38800002,102.21258545
0.39000002,111.28879547
0.39200002,107.65708923
0.39400002,104.02539062
0.39600002,105.84429169
0.39800002,105.84429169
0.40000002,105.84429169
0.40200002,105.84429169
0.40400002,105.84429169
0.40600002,107.65708923
0.40800002,107.65708923
0.41000002,107.65708923
0.41200002,107.65708923
0.41400002,102.21258545
0.41600002,111.28879547
0.41800002,107.65708923
0.42000002,102.21258545
0.42200002,105.84429169
0.42400002,107.65708923
0.42600002,113.10159302
0.42800002,104.02539062
0.43000002,105.84429169
0.43200002,107.65708923
0.43400002,113.10159302
0.43600002,105.84429169
0.43800002,102.21258545
0.44000002,113.10159302
0.44200002,107.65708923
0.44400002,105.84429169
0.44600002,102.21258545
0.44800002,111.28879547
0.45000002,109.46989441
0.45200002,105.84429169
0.45400002,104.02539062
0.45600002,111.28879547
0.45800002,109.46989441
0.46000002,105.84429169
0.46200002,104.02539062
0.46400002,104.02539062
0.46600002,107.65708923
0.46800002,109.46989441
0.47000002,100.39368439
0.47200002,107.65708923
0.47400002,113.10159302
0.47600002,107.65708923
0.47800002,107.65708923
0.48000002,102.21258545
0.48200002,111.28879547
0.48400002,105.84429169
0.48600002,104.02539062
0.48800002,100.39368439
0.49000002,109.46989441
0.49200002,107.65708923
0.49400002,109.46989441
0.49600002,100.39368439
0.49800002,109.46989441
0.50000002,111.28879547
0.50200002,105.84429169
0.50400002,105.84429169
0.50600002,107.65708923
0.50800002,109.46989441
0.51000002,107.65708923
0.51200002,102.21258545
0.51400002,105.84429169
0.51600002,111.28879547
0.51800002,109.46989441
0.52000002,100.39368439
0.52200002,107.65708923
0.52400002,113.10159302
0.52600002,107.65708923
0.52800003,105.84429169
0.53000003,102.21258545
0.53200003,107.65708923
0.53400003,105.84429169
0.53600003,104.02539062
0.53800003,105.84429169
0.54000003,107.65708923
0.54200003,111.28879547
0.54400003,107.65708923
0.54600003,104.02539062
0.54800003,111.28879547
0.55000003,111.28879547
0.55200003,107.65708923
0.55400003,102.21258545
0.55600003,109.46989441
0.55800003,114.92049408
0.56000003,105.84429169
0.56200003,102.21258545
0.56400003,105.84429169
0.56600003,111.28879547
0.56800003,105.84429169
0.57000003,104.02539062
0.57200003,104.02539062
0.57400003,111.28879547
0.57600003,107.65708923
0.57800003,102.21258545
0.58000003,107.65708923
0.58200003,111.28879547
0.58400003,107.65708923
0.58600003,104.02539062
0.58800003,104.02539062
0.59000003,105.84429169
0.59200003,105.84429169
0.59400003,104.02539062
0.59600003,105.84429169
0.59800003,111.28879547
0.60000003,113.10159302
0.60200003,107.65708923
0.60400003,104.02539062
0.60600003,104.02539062
0.60800003,113.10159302
0.61000003,111.28879547
0.61200003,105.84429169
0.61400003,105.84429169
0.61600003,107.65708923
0.61800003,105.84429169
0.62000003,104.02539062
0.62200003,105.84429169
0.62400003,111.28879547
0.62600003,105.84429169
0.62800003,105.84429169
0.63000003,102.21258545
0.63200003,111.28879547
0.63400003,111.28879547
0.63600003,105.84429169
0.63800003,100.39368439
0.64000003,107.65708923
0.64200003,107.65708923
0.64400003,111.28879547
0.64600003,102.21258545
0.64800003,111.28879547
0.65000003,107.65708923
0.65200003,107.65708923
0.65400003,100.39368439
0.65600003,107.65708923
0.65800003,107.65708923
0.66000003,107.65708923
0.66200003,105.84429169
0.66400003,105.84429169
0.66600003,113.10159302
0.66800003,107.65708923
0.67000003,102.21258545
0.67200003,105.84429169
0.67400003,113.10159302
0.67600003,111.28879547
0.67800003,104.02539062
0.68000003,107.65708923
0.68200003,111.28879547
0.68400003,109.46989441
0.68600003,105.84429169
0.68800003,102.21258545
0.69000003,105.84429169
0.69200003,114.92049408
0.69400003,109.46989441
0.69600003,102.21258545
0.69800003,107.65708923
0.70000003,111.28879547
0.70200003,107.65708923
0.70400003,104.02539062
0.70600003,111.28879547
0.70800003,113.10159302
0.71000003,111.28879547
0.71200003,104.02539062
0.71400003,104.02539062
0.71600003,111.28879547
0.71800003,105.84429169
0.72000003,100.39368439
0.72200003,102.21258545
0.72400003,113.10159302
0.72600003,111.28879547
0.72800003,104.02539062
0.73000003,105.84429169
0.73200003,107.65708923
0.73400003,111.28879547
0.73600003,105.84429169
0.73800004,104.02539062
0.74000004,109.46989441
0.74200004,105.84429169
0.74400004,109.46989441
0.74600004,100.39368439
0.74800004,105.84429169
0.75000004,111.28879547
0.75200004,104.02539062
0.75400004,104.02539062
0.75600004,107.65708923
0.75800004,111.28879547
0.76000004,113.10159302
0.76200004,105.84429169
0.76400004,109.46989441
0.76600004,113.10159302
0.76800004,107.65708923
0.77000004,100.39368439
0.77200004,107.65708923
0.77400004,111.28879547
0.77600004,111.28879547
0.77800004,107.65708923
0.78000004,104.02539062
0.78200004,111.28879547
0.78400004,107.65708923
0.78600004,105.84429169
0.78800004,105.84429169
0.79000004,107.65708923
0.79200004,107.65708923
0.79400004,107.65708923
0.79600004,102.21258545
0.79800004,105.84429169
0.80000004,107.65708923
0.80200004,107.65708923
0.80400004,104.02539062
0.80600004,109.46989441
0.80800004,111.28879547
0.81000004,105.84429169
0.81200004,104.02539062
0.81400004,105.84429169
0.81600004,111.28879547
0.81800004,111.28879547
0.82000004,104.02539062
0.82200004,104.02539062
0.82400004,113.10159302
0.82600004,111.28879547
0.82800004,105.84429169
0.83000004,104.02539062
0.83200004,105.84429169
0.83400004,107.65708923
0.83600004,105.84429169
0.83800004,104.02539062
0.84000004,113.10159302
0.84200004,107.65708923
0.84400004,104.02539062
0.84600004,107.65708923
0.84800004,109.46989441
0.85000004,105.84429169
0.85200004,107.65708923
0.85400004,105.84429169
0.85600004,107.65708923
0.85800004,111.28879547
0.86000004,107.65708923
0.86200004,104.02539062
0.86400004,104.02539062
0.86600004,109.46989441
0.86800004,107.65708923
0.87000004,107.65708923
0.87200004,105.84429169
0.87400004,107.65708923
0.87600004,107.65708923
0.87800004,107.65708923
0.88000004,105.84429169
0.88200004,105.84429169
0.88400004,105.84429169
0.88600004,105.84429169
0.88800004,104.02539062
0.89000004,105.84429169
0.89200004,109.46989441
0.89400004,104.02539062
0.89600004,105.84429169
0.89800004,111.28879547
0.90000004,107.65708923
0.90200004,105.84429169
0.90400004,104.02539062
0.90600004,104.02539062
0.90800004,111.28879547
0.91000004,109.46989441
0.91200004,105.84429169
0.91400004,107.65708923
0.91600004,107.65708923
0.91800004,105.84429169
0.92000004,104.02539062
0.92200004,107.65708923
0.92400004,113.10159302
0.92600004,111.28879547
0.92800004,104.02539062
0.93000004,105.84429169
0.93200004,105.84429169
0.93400004,105.84429169
0.93600004,107.65708923
0.93800004,102.21258545
0.94000004,105.84429169
0.94200004,107.65708923
0.94400004,107.65708923
0.94600004,104.02539062
0.94800005,105.84429169
0.95000005,107.65708923
0.95200005,107.65708923
0.95400005,104.02539062
0.95600005,105.84429169
0.95800005,109.46989441
0.96000005,111.28879547
0.96200005,104.02539062
0.96400005,107.65708923
0.96600005,107.65708923
0.96800005,107.65708923
0.97000005,104.02539062
0.97200005,105.84429169
0.97400005,107.65708923
0.97600005,107.65708923
0.97800005,104.02539062
0.98000005,107.65708923
0.98200005,105.84429169
0.98400005,105.84429169
0.98600005,105.84429169
0.98800005,104.02539062
0.99000005,114.92049408
0.99200005,113.10159302
0.99400005,109.46989441
0.99600005,102.21258545
0.99800005,111.28879547
1.00000005,107.65708923
1.00200005,107.65708923
1.00400005,105.84429169
1.00600005,107.65708923
1.00800005,113.10159302
1.01000005,105.84429169
1.01200005,100.39368439
1.01400005,104.02539062
1.01600005,113.10159302
1.01800005,105.84429169
1.02000005,104.02539062
1.02200005,107.65708923
1.02400005,114.92049408
1.02600005,111.28879547
1.02800005,107.65708923
1.03000005,105.84429169
1.03200005,107.65708923
1.03400005,107.65708923
1.03600005,105.84429169
1.03800005,102.21258545
1.04000005,105.84429169
1.04200005,107.65708923
1.04400005,104.02539062
1.04600005,107.65708923
1.04800005,111.28879547
1.05000005,111.28879547
1.05200005,105.84429169
1.05400005,100.39368439
1.05600005,105.84429169
1.05800005,107.65708923
1.06000005,109.46989441
1.06200005,100.39368439
1.06400005,109.46989441
1.06600005,113.10159302
1.06800005,111.28879547
1.07000005,104.02539062
1.07200005,107.65708923
1.07400005,107.65708923
1.07600005,105.84429169
1.07800005,104.02539062
1.08000005,107.65708923
1.08200005,111.28879547
1.08400005,111.28879547
1.08600005,102.21258545
1.08800005,100.39368439
1.09000005,111.28879547
1.09200005,109.46989441
1.09400005,105.84429169
1.09600005,102.21258545
1.09800005,109.46989441
1.10000005,113.10159302
1.10200005,105.84429169
1.10400005,100.39368439
1.10600005,107.65708923
1.10800005,113.10159302
1.11000005,107.65708923
1.11200005,104.02539062
1.11400005,107.65708923
1.11600005,111.28879547
1.11800005,107.65708923
1.12000005,105.84429169
1.12200005,105.84429169
1.12400005,109.46989441
1.12600005,107.65708923
1.12800005,104.02539062
1.13000005,105.84429169
1.13200005,105.84429169
1.13400005,105.84429169
1.13600005,105.84429169
1.13800005,102.21258545
1.14000005,107.65708923
1.14200005,109.46989441
1.14400005,107.65708923
1.14600005,102.21258545
1.14800005,111.28879547
1.15000005,107.65708923
1.15200005,102.21258545
1.15400005,102.21258545
1.15600005,104.02539062
1.15800006,111.28879547
1.16000006,104.02539062
1.16200006,104.02539062
1.16400006,104.02539062
1.16600006,105.84429169
1.16800006,107.65708923
1.17000006,100.39368439
1.17200006,105.84429169
1.17400006,114.92049408
1.17600006,107.65708923
1.17800006,102.21258545
1.18000006,104.02539062
1.18200006,107.65708923
1.18400006,109.46989441
1.18600006,102.21258545
1.18800006,105.84429169
1.19000006,109.46989441
1.19200006,111.28879547
1.19400006,104.02539062
1.19600006,105.84429169
1.19800006,107.65708923
1.20000006,111.28879547
1.20200006,104.02539062
1.20400006,100.39368439
1.20600006,105.84429169
1.20800006,113.10159302
1.21000006,105.84429169
1.21200006,105.84429169
1.21400006,107.65708923
1.21600006,109.46989441
1.21800006,111.28879547
1.22000006,107.65708923
1.22200006,104.02539062
1.22400006,107.65708923
1.22600006,111.28879547
1.22800006,104.02539062
1.23000006,104.02539062
1.23200006,109.46989441
1.23400006,105.84429169
1.23600006,105.84429169
1.23800006,105.84429169
1.24000006,114.92049408
1.24200006,114.92049408
1.24400006,105.84429169
1.24600006,105.84429169
1.24800006,109.46989441
1.25000006,105.84429169
1.25200006,102.21258545
1.25400006,100.39368439
1.25600006,105.84429169
1.25800006,111.28879547
1.26000006,111.28879547
1.26200006,105.84429169
1.26400006,104.02539062
1.26600006,107.65708923
1.26800006,107.65708923
1.27000006,100.39368439
1.27200006,107.65708923
1.27400006,111.28879547
1.27600006,105.84429169
1.27800006,105.84429169
1.28000006,107.65708923
1.28200006,109.46989441
1.28400006,109.46989441
1.28600006,102.21258545
1.28800006,104.02539062
1.29000006,113.10159302
1.29200006,111.28879547
1.29400006,107.65708923
1.29600006,104.02539062
1.29800006,111.28879547
1.30000006,111.28879547
1.30200006,105.84429169
1.30400006,105.84429169
1.30600006,105.84429169
1.30800006,113.10159302
1.31000006,104.02539062
1.31200006,102.21258545
1.31400006,111.28879547
1.31600006,111.28879547
1.31800006,109.46989441
1.32000006,102.21258545
1.32200006,107.65708923
1.32400006,107.65708923
1.32600006,111.28879547
1.32800006,104.02539062
1.33000006,104.02539062
1.33200006,111.28879547
1.33400006,111.28879547
1.33600006,104.02539062
1.33800006,105.84429169
1.34000006,113.10159302
1.34200006,109.46989441
1.34400006,105.84429169
1.34600006,104.02539062
1.34800006,109.46989441
1.35000006,111.28879547
1.35200006,107.65708923
1.35400006,105.84429169
1.35600006,111.28879547
1.35800006,111.28879547
1.36000006,107.65708923
1.36200006,104.02539062
1.36400006,109.46989441
1.36600006,109.46989441
1.36800006,105.84429169
1.37000007,100.39368439
1.37200007,105.84429169
1.37400007,107.65708923
1.37600007,111.28879547
1.37800007,102.21258545
1.38000007,100.39368439
1.38200007,111.28879547
1.38400007,111.28879547
1.38600007,102.21258545
1.38800007,104.02539062
1.39000007,107.65708923
1.39200007,113.10159302
1.39400007,104.02539062
1.39600007,107.65708923
1.39800007,105.84429169
1.40000007,107.65708923
1.40200007,105.84429169
1.40400007,102.21258545
1.40600007,105.84429169
1.40800007,113.10159302
1.41000007,107.65708923
1.41200007,105.84429169
1.41400007,105.84429169
1.41600007,107.65708923
1.41800007,111.28879547
1.42000007,105.84429169
1.42200007,107.65708923
1.42400007,113.10159302
1.42600007,107.65708923
1.42800007,104.02539062
1.43000007,105.84429169
1.43200007,111.28879547
1.43400007,111.28879547
1.43600007,104.02539062
1.43800007,105.84429169
1.44000007,111.28879547
1.44200007,111.28879547
1.44400007,105.84429169
1.44600007,102.21258545
1.44800007,111.28879547
1.45000007,107.65708923
1.45200007,102.21258545
1.45400007,102.21258545
1.45600007,111.28879547
1.45800007,107.65708923
1.46000007,105.84429169
1.46200007,102.21258545
1.46400007,107.65708923
1.46600007,114.92049408
1.46800007,104.02539062
1.47000007,100.39368439
1.47200007,104.02539062
1.47400007,113.10159302
1.47600007,107.65708923
1.47800007,107.65708923
1.48000007,107.65708923
1.48200007,107.65708923
1.48400007,105.84429169
1.48600007,102.21258545
1.48800007,104.02539062
1.49000007,109.46989441
1.49200007,109.46989441
1.49400007,107.65708923
1.49600007,104.02539062
1.49800007,113.10159302
1.50000007,107.65708923
1.50200007,104.02539062
1.50400007,104.02539062
1.50600007,107.65708923
1.50800007,113.10159302
1.51000007,105.84429169
1.51200007,104.02539062
1.51400007,111.28879547
1.51600007,113.10159302
1.51800007,105.84429169
1.52000007,104.02539062
1.52200007,109.46989441
1.52400007,107.65708923
1.52600007,104.02539062
1.52800007,104.02539062
1.53000007,104.02539062
1.53200007,111.28879547
1.53400007,105.84429169
1.53600007,102.21258545
1.53800007,102.21258545
1.54000007,107.65708923
1.54200007,109.46989441
1.54400007,107.65708923
1.54600007,102.21258545
1.54800007,105.84429169
1.55000007,107.65708923
1.55200007,107.65708923
1.55400007,104.02539062
1.55600007,107.65708923
1.55800007,107.65708923
1.56000007,104.02539062
1.56200007,107.65708923
1.56400007,109.46989441
1.56600007,107.65708923
1.56800007,109.46989441
1.57000007,105.84429169
1.57200007,105.84429169
1.57400007,111.28879547
1.57600007,113.10159302
1.57800007,105.84429169
1.58000008,104.02539062
1.58200008,107.65708923
1.58400008,107.65708923
1.58600008,102.21258545
1.58800008,107.65708923
1.59000008,111.28879547
1.59200008,113.10159302
1.59400008,105.84429169
1.59600008,102.21258545
1.59800008,107.65708923
1.60000008,111.28879547
1.60200008,104.02539062
1.60400008,102.21258545
1.60600008,113.10159302
1.60800008,107.65708923
1.61000008,109.46989441
1.61200008,100.39368439
1.61400008,105.84429169
1.61600008,107.65708923
1.61800008,105.84429169
1.62000008,102.21258545
1.62200008,104.02539062
1.62400008,114.92049408
1.62600008,107.65708923
1.62800008,100.39368439
1.63000008,105.84429169
1.63200008,111.28879547
1.63400008,109.46989441
1.63600008,105.84429169
1.63800008,107.65708923
1.64000008,111.28879547
1.64200008,109.46989441
1.64400008,104.02539062
1.64600008,104.02539062
1.64800008,105.84429169
1.65000008,113.10159302
1.65200008,104.02539062
1.65400008,100.39368439
1.65600008,105.84429169
1.65800008,113.10159302
1.66000008,109.46989441
1.66200008,104.02539062
1.66400008,107.65708923
1.66600008,107.65708923
1.66800008,107.65708923
1.67000008,104.02539062
1.67200008,109.46989441
1.67400008,109.46989441
1.67600008,109.46989441
1.67800008,105.84429169
1.68000008,107.65708923
1.68200008,107.65708923
1.68400008,107.65708923
1.68600008,102.21258545
1.68800008,102.21258545
1.69000008,109.46989441
1.69200008,105.84429169
1.69400008,104.02539062
1.69600008,100.39368439
1.69800008,105.84429169
1.70000008,107.65708923
1.70200008,102.21258545
1.70400008,105.84429169
1.70600008,107.65708923
1.70800008,107.65708923
1.71000008,105.84429169
1.71200008,105.84429169
1.71400008,109.46989441
1.71600008,109.46989441
1.71800008,105.84429169
1.72000008,102.21258545
1.72200008,105.84429169
1.72400008,114.92049408
1.72600008,105.84429169
1.72800008,105.84429169
1.73000008,104.02539062
1.73200008,111.28879547
1.73400008,105.84429169
1.73600008,100.39368439
1.73800008,105.84429169
1.74000008,113.10159302
1.74200008,113.10159302
1.74400008,107.65708923
1.74600008,104.02539062
1.74800008,107.65708923
1.75000008,111.28879547
1.75200008,100.39368439
1.75400008,102.21258545
1.75600008,105.84429169
1.75800008,107.65708923
1.76000008,105.84429169
1.76200008,105.84429169
1.76400008,107.65708923
1.76600008,109.46989441
1.76800008,107.65708923
1.77000008,102.21258545
1.77200008,109.46989441
1.77400008,107.65708923
1.77600008,105.84429169
1.77800008,105.84429169
1.78000008,105.84429169
1.78200008,107.65708923
1.78400008,107.65708923
1.78600008,105.84429169
1.78800008,105.84429169
1.79000009,107.65708923
1.79200009,107.65708923
1.79400009,107.65708923
1.79600009,104.02539062
1.79800009,107.65708923
1.80000009,105.84429169
1.80200009,107.65708923
1.80400009,98.58089447
1.80600009,107.65708923
1.80800009,111.28879547
1.81000009,104.02539062
1.81200009,105.84429169
1.81400009,109.46989441
1.81600009,113.10159302
1.81800009,107.65708923
1.82000009,100.39368439
1.82200009,105.84429169
1.82400009,111.28879547
1.82600009,105.84429169
1.82800009,105.84429169
1.83000009,109.46989441
1.83200009,111.28879547
1.83400009,107.65708923
1.83600009,107.65708923
1.83800009,102.21258545
1.84000009,109.46989441
1.84200009,111.28879547
1.84400009,107.65708923
1.84600009,100.39368439
1.84800009,109.46989441
1.85000009,107.65708923
1.85200009,104.02539062
1.85400009,102.21258545
1.85600009,109.46989441
1.85800009,109.46989441
1.86000009,107.65708923
1.86200009,100.39368439
1.86400009,105.84429169
1.86600009,107.65708923
1.86800009,104.02539062
1.87000009,100.39368439
1.87200009,105.84429169
1.87400009,114.92049408
1.87600009,107.65708923
1.87800009,102.21258545
1.88000009,105.84429169
1.88200009,107.65708923
1.88400009,107.65708923
1.88600009,105.84429169
1.88800009,107.65708923
1.89000009,113.10159302
1.89200009,111.28879547
1.89400009,105.84429169
1.89600009,100.39368439
1.89800009,105.84429169
1.90000009,109.46989441
1.90200009,105.84429169
1.90400009,104.02539062
1.90600009,109.46989441
1.90800009,111.28879547
1.91000009,105.84429169
1.91200009,102.21258545
1.91400009,105.84429169
1.91600009,111.28879547
1.91800009,105.84429169
1.92000009,102.21258545
1.92200009,107.65708923
1.92400009,113.10159302
1.92600009,107.65708923
1.92800009,105.84429169
1.93000009,105.84429169
1.93200009,109.46989441
1.93400009,105.84429169
1.93600009,105.84429169
1.93800009,109.46989441
1.94000009,107.65708923
1.94200009,111.28879547
1.94400009,104.02539062
1.94600009,105.84429169
1.94800009,111.28879547
1.95000009,109.46989441
1.95200009,104.02539062
1.95400009,100.39368439
1.95600009,111.28879547
1.95800009,107.65708923
1.96000009,105.84429169
1.96200009,104.02539062
1.96400009,105.84429169
1.96600009,105.84429169
1.96800009,104.02539062
1.97000009,105.84429169
1.97200009,105.84429169
1.97400009,107.65708923
1.97600009,107.65708923
1.97800009,105.84429169
1.98000009,104.02539062
1.98200009,113.10159302
1.98400009,107.65708923
1.98600009,104.02539062
1.98800009,104.02539062
1.99000009,107.65708923
1.99200009,113.10159302
1.99400009,107.65708923
1.99600009,102.21258545
1.99800009,111.28879547
2.00000009,111.28879547
2.00200010,102.21258545
2.00400010,105.84429169
2.00600010,109.46989441
2.00800010,105.84429169
2.01000010,105.84429169
2.01200010,105.84429169
2.01400010,105.84429169
2.01600010,107.65708923
2.01800010,107.65708923
2.02000010,104.02539062
2.02200010,104.02539062
2.02400010,113.10159302
2.02600010,105.84429169
2.02800010,105.84429169
2.03000010,104.02539062
2.03200010,111.28879547
2.03400010,111.28879547
2.03600010,102.21258545
2.03800010,102.21258545
2.04000010,109.46989441
2.04200010,111.28879547
2.04400010,104.02539062
2.04600010,107.65708923
2.04800010,107.65708923
2.05000010,111.28879547
2.05200010,100.39368439
2.05400010,100.39368439
2.05600010,105.84429169
2.05800010,111.28879547
2.06000010,107.65708923
2.06200010,107.65708923
2.06400010,109.46989441
2.06600010,113.10159302
2.06800010,107.65708923
2.07000010,100.39368439
2.07200010,107.65708923
2.07400010,107.65708923
2.07600010,105.84429169
2.07800010,107.65708923
2.08000010,104.02539062
2.08200010,111.28879547
2.08400010,107.65708923
2.08600010,102.21258545
2.08800010,102.21258545
2.09000010,111.28879547
2.09200010,113.10159302
2.09400010,107.65708923
2.09600010,104.02539062
2.09800010,109.46989441
2.10000010,107.65708923
2.10200010,100.39368439
2.10400010,102.21258545
2.10600010,113.10159302
2.10800010,105.84429169
2.11000010,107.65708923
2.11200010,100.39368439
2.11400010,105.84429169
2.11600010,107.65708923
2.11800010,105.84429169
2.12000010,102.21258545
2.12200010,111.28879547
2.12400010,107.65708923
2.12600010,109.46989441
2.12800010,105.84429169
2.13000010,104.02539062
2.13200010,107.65708923
2.13400010,104.02539062
2.13600010,104.02539062
2.13800010,107.65708923
2.14000010,107.65708923
2.14200010,111.28879547
2.14400010,107.65708923
2.14600010,102.21258545
2.14800010,111.28879547
2.15000010,107.65708923
2.15200010,104.02539062
2.15400010,104.02539062
2.15600010,109.46989441
2.15800010,114.92049408
2.16000010,104.02539062
2.16200010,104.02539062
2.16400010,105.84429169
2.16600010,109.46989441
2.16800010,105.84429169
2.17000010,100.39368439
2.17200010,105.84429169
2.17400010,113.10159302
2.17600010,109.46989441
2.17800010,104.02539062
2.18000010,109.46989441
2.18200010,107.65708923
2.18400010,107.65708923
2.18600010,105.84429169
2.18800010,105.84429169
2.19000010,114.92049408
2.19200010,107.65708923
2.19400010,105.84429169
2.19600010,100.39368439
2.19800010,111.28879547
2.20000010,107.65708923
2.20200010,102.21258545
2.20400010,105.84429169
2.20600010,113.10159302
2.20800010,107.65708923
2.21000010,109.46989441
2.21200011,102.21258545
2.21400011,105.84429169
2.21600011,109.46989441
2.21800011,104.02539062
2.22000011,104.02539062
2.22200011,105.84429169
2.22400011,107.65708923
2.22600011,111.28879547
2.22800011,102.21258545
2.23000011,107.65708923
2.23200011,113.10159302
2.23400011,109.46989441
2.23600011,104.02539062
2.23800011,105.84429169
2.24000011,113.10159302
2.24200011,105.84429169
2.24400011,104.02539062
2.24600011,107.65708923
2.24800011,104.02539062
2.25000011,111.28879547
2.25200011,105.84429169
2.25400011,105.84429169
2.25600011,109.46989441
2.25800011,111.28879547
2.26000011,107.65708923
2.26200011,102.21258545
2.26400011,111.28879547
2.26600011,111.28879547
2.26800011,104.02539062
2.27000011,105.84429169
2.27200011,109.46989441
2.27400011,109.46989441
2.27600011,113.10159302
2.27800011,104.02539062
2.28000011,107.65708923
2.28200011,113.10159302
2.28400011,107.65708923
2.28600011,102.21258545
2.28800011,107.65708923
2.29000011,113.10159302
2.29200011,105.84429169
2.29400011,105.84429169
2.29600011,102.21258545
2.29800011,111.28879547
2.30000011,105.84429169
2.30200011,102.21258545
2.30400011,105.84429169
2.30600011,111.28879547
2.30800011,113.10159302
2.31000011,104.02539062
2.31200011,105.84429169
2.31400011,111.28879547
2.31600011,107.65708923
2.31800011,105.84429169
2.32000011,102.21258545
2.32200011,107.65708923
2.32400011,107.65708923
