Timestamp (HH-MM-SS),Time (s),TSic AIN0 (°C)
14-26-23,1.1,16.791044175624847
14-26-24,2.1,16.757346391677856
14-26-25,3.1,16.75789713859558
14-26-26,4.1,16.748505234718323
14-26-27,5.1,16.750163733959198
14-26-28,6.1,16.75789713859558
14-26-29,7.1,16.76507979631424
14-26-30,8.1,16.784416437149048
14-26-31,9.1,16.756793558597565
14-26-32,10.1,16.791044175624847
14-26-33,11.1,16.756240725517273
14-26-34,12.2,16.747954487800598
14-26-35,13.2,16.751820147037506
14-26-36,14.2,16.748505234718323
14-26-37,15.2,16.747401654720306
14-26-38,16.2,16.754582226276398
14-26-39,17.2,16.75071656703949
14-26-40,18.2,16.788282096385956
14-26-41,19.2,16.820325553417206
14-26-42,20.2,16.879989802837372
14-26-43,21.2,16.917004585266113
14-26-44,22.2,16.963964104652405
14-26-45,23.2,17.03357309103012
14-26-46,24.3,17.058433890342712
14-26-47,25.3,17.09213376045227
14-26-48,26.3,17.127490043640137
14-26-49,27.3,17.163951992988586
14-26-50,28.3,17.229695320129395
14-26-51,29.3,17.26063311100006
14-26-52,30.3,17.29709506034851
14-26-53,31.3,17.328032851219177
14-26-54,32.3,17.327480018138885
14-26-55,33.3,17.360627055168152
14-26-56,34.3,17.40427166223526
14-26-57,35.3,17.474433481693268
14-26-58,36.3,17.468909323215485
14-26-59,37.3,17.509789764881134
14-27-00,38.4,17.545148134231567
14-27-01,39.4,17.57277101278305
14-27-02,40.4,17.573874592781067
14-27-03,41.4,17.639065086841583
14-27-04,42.4,17.64845699071884
14-27-05,43.4,17.685471773147583
14-27-06,44.4,17.70701766014099
14-27-07,45.4,17.708121240139008
14-27-08,46.4,17.74789810180664
14-27-09,47.4,17.738506197929382
14-27-10,48.4,17.77773231267929
14-27-11,49.5,17.781045138835907
14-27-12,50.5,17.776626646518707
14-27-13,51.5,17.7815979719162
14-27-14,52.5,17.771655321121216
14-27-15,53.5,17.777179479599
14-27-16,54.5,17.772758901119232
14-27-17,55.5,17.781045138835907
14-27-18,56.5,17.782703638076782
14-27-19,57.5,17.772758901119232
14-27-20,58.5,17.786018550395966
14-27-21,59.5,17.778835892677307
14-27-22,60.5,17.778283059597015
14-27-23,61.6,17.7815979719162
14-27-24,62.6,17.778283059597015
14-27-25,63.6,17.7793887257576
14-27-26,64.6,17.773311734199524
14-27-27,65.6,17.775520980358124
14-27-28,66.6,17.77773231267929
14-27-29,67.6,17.744583189487457
14-27-30,68.6,17.74071753025055
14-27-31,69.6,17.749003767967224
14-27-32,70.6,17.711988985538483
14-27-33,71.6,17.742373943328857
14-27-34,72.6,17.7064648270607
14-27-35,73.6,17.71143615245819
14-27-36,74.7,17.70922690629959
14-27-37,75.7,17.71143615245819
14-27-39,76.7,17.678841948509216
14-27-40,77.8,17.678841948509216
14-27-41,78.8,17.6799476146698
14-27-42,79.8,17.681604027748108
14-27-43,80.8,17.641827166080475
14-27-44,81.8,17.681051194667816
14-27-45,82.8,17.647351324558258
14-27-46,83.8,17.637959420681
14-27-47,84.8,17.646798491477966
14-27-48,85.9,17.641274333000183
14-27-49,86.9,17.641827166080475
14-27-50,87.9,17.642379999160767
14-27-51,88.9,17.644589245319366
14-27-52,89.9,17.646798491477966
14-27-53,90.9,17.641827166080475
14-27-54,91.9,17.63851225376129
14-27-55,92.9,17.63630300760269
14-27-56,93.9,17.642379999160767
14-27-57,94.9,17.642379999160767
14-27-58,95.9,17.644036412239075
14-27-59,96.9,17.642379999160767
14-28-00,97.9,17.64790415763855
14-28-01,99.0,17.64293283224106
14-28-02,100.0,17.65287548303604
14-28-03,101.0,17.64072149991989
14-28-04,102.0,17.64072149991989
14-28-05,103.0,17.641827166080475
14-28-06,104.0,17.643483579158783
14-28-07,105.0,17.64072149991989
14-28-08,106.0,17.641274333000183
14-28-09,107.0,17.642379999160767
14-28-10,108.0,17.640170753002167
14-28-11,109.0,17.643483579158783
14-28-12,110.0,17.65066623687744
14-28-13,111.1,17.640170753002167
14-28-14,112.1,17.644036412239075
14-28-15,113.1,17.64072149991989
14-28-16,114.1,17.639065086841583
14-28-17,115.1,17.640170753002167
14-28-18,116.1,17.644036412239075
14-28-19,117.1,17.64293283224106
14-28-20,118.1,17.64072149991989
14-28-21,119.1,17.641827166080475
14-28-22,120.1,17.64293283224106
14-28-23,121.1,17.681604027748108
14-28-24,122.2,17.641827166080475
14-28-25,123.2,17.64072149991989
14-28-26,124.2,17.64072149991989
14-28-27,125.2,17.642379999160767
14-28-28,126.2,17.678289115428925
14-28-29,127.2,17.641827166080475
14-28-30,128.2,17.632435262203217
14-28-31,129.2,17.64569491147995
14-28-32,130.2,17.64072149991989
14-28-33,131.2,17.63630300760269
14-28-34,132.2,17.67276495695114
14-28-35,133.3,17.64072149991989
14-28-36,134.3,17.676632702350616
14-28-37,135.3,17.643483579158783
14-28-38,136.3,17.644036412239075
14-28-39,137.3,17.67442137002945
14-28-40,138.3,17.64845699071884
14-28-41,139.3,17.649009823799133
14-28-42,140.3,17.64072149991989
14-28-43,141.3,17.6357501745224
14-28-44,142.3,17.678841948509216
14-28-45,143.3,17.642379999160767
14-28-46,144.3,17.641827166080475
14-28-47,145.4,17.64293283224106
14-28-48,146.4,17.643483579158783
14-28-49,147.4,17.64845699071884
14-28-50,148.4,17.643483579158783
14-28-51,149.4,17.644036412239075
14-28-52,150.4,17.646798491477966
14-28-53,151.4,17.641274333000183
14-28-54,152.4,17.65287548303604
14-28-55,153.4,17.645142078399658
14-28-56,154.4,17.644589245319366
14-28-57,155.4,17.643483579158783
14-28-58,156.4,17.639065086841583
14-28-59,157.4,17.641274333000183
14-29-00,158.4,17.639617919921875
14-29-01,159.5,17.637959420681
14-29-02,160.5,17.647351324558258
14-29-03,161.5,17.643483579158783
14-29-04,162.5,17.64072149991989
14-29-05,163.5,17.642379999160767
14-29-06,164.5,17.642379999160767
14-29-07,165.5,17.64624774456024
14-29-08,166.5,17.645142078399658
14-29-09,167.5,17.639617919921875
14-29-10,168.5,17.637406587600708
14-29-11,169.5,17.573321759700775
14-29-12,170.6,17.50647485256195
14-29-13,171.6,17.43355095386505
14-29-14,172.6,17.37001895904541
14-29-15,173.6,17.295989394187927
14-29-16,174.6,17.227486073970795
14-29-17,175.6,17.158980667591095
14-29-18,176.6,17.124727964401245
14-29-19,177.6,17.052356898784637
14-29-20,178.6,16.991034150123596
14-29-21,179.6,16.966726183891296
14-29-22,180.6,16.92860573530197
14-29-23,181.6,16.853472590446472
14-29-24,182.7,16.82143121957779
14-29-25,183.7,16.790493428707123
14-29-26,184.7,16.761212050914764
14-29-27,185.7,16.69712722301483
14-29-28,186.7,16.6551411151886
14-29-29,187.7,16.646302044391632
14-29-30,188.7,16.624756157398224
14-29-31,189.7,16.55017375946045
14-29-33,190.7,16.5092933177948
14-29-34,191.7,16.51426464319229
14-29-35,192.7,16.47724986076355
14-29-36,193.7,16.444102823734283
14-29-37,194.8,16.409850120544434
14-29-38,195.8,16.380570828914642
14-29-39,196.8,16.344108879566193
14-29-40,197.8,16.33858472108841
14-29-41,198.8,16.344108879566193
14-29-42,199.8,16.31151258945465
14-29-43,200.8,16.307646930217743
14-29-44,201.8,16.2993586063385
14-29-45,202.8,16.30709409713745
14-29-46,203.8,16.313171088695526
14-29-47,204.9,16.309856176376343
14-29-48,205.9,16.30875051021576
14-29-49,206.9,16.30654126405716
14-29-50,207.9,16.305435597896576
14-29-51,208.9,16.302120685577393
14-29-52,209.9,16.305435597896576
14-29-53,210.9,16.305988430976868
14-29-54,211.9,16.30875051021576
14-29-55,212.9,16.30875051021576
14-29-56,213.9,16.308199763298035
14-29-57,214.9,16.30709409713745
14-29-58,216.0,16.309856176376343
14-29-59,217.0,16.303779184818268
14-30-00,218.0,16.339135468006134
14-30-01,219.0,16.3457652926445
14-30-02,220.0,16.305988430976868
14-30-03,221.0,16.34300321340561
14-30-04,222.0,16.30488485097885
14-30-05,223.0,16.34300321340561
14-30-06,224.0,16.3413468003273
14-30-07,225.0,16.34521245956421
14-30-08,226.0,16.37780874967575
14-30-09,227.0,16.340241134166718
14-30-10,228.1,16.375597417354584
14-30-11,229.1,16.372835338115692
14-30-12,230.1,16.340241134166718
14-30-13,231.1,16.351289451122284
14-30-14,232.1,16.34521245956421
14-30-15,233.1,16.340241134166718
14-30-16,234.1,16.337479054927826
14-30-17,235.1,16.337479054927826
14-30-18,236.1,16.344108879566193
14-30-19,237.1,16.348527371883392
14-30-20,238.2,16.313723921775818
14-30-21,239.2,16.308199763298035
14-30-22,240.2,16.310409009456635
14-30-23,241.2,16.30930334329605
14-30-24,242.2,16.338031888008118
14-30-25,243.2,16.305988430976868
14-30-26,244.2,16.310409009456635
14-30-27,245.2,16.308199763298035
14-30-28,246.2,16.307646930217743
14-30-29,247.2,16.303779184818268
14-30-30,248.2,16.276709139347076
14-30-31,249.3,16.276156306266785
14-30-32,250.3,16.27228856086731
14-30-33,251.3,16.271735727787018
14-30-34,252.3,16.271184980869293
14-30-35,253.3,16.268973648548126
14-30-36,254.3,16.28057688474655
14-30-37,255.3,16.23803585767746
14-30-38,256.3,16.242456436157227
14-30-39,257.3,16.239694356918335
14-30-40,258.3,16.236932277679443
14-30-41,259.3,16.23803585767746
14-30-42,260.4,16.240247189998627
14-30-43,261.4,16.239694356918335
14-30-44,262.4,16.231958866119385
14-30-45,263.4,16.241903603076935
14-30-46,264.4,16.207650899887085
14-30-47,265.4,16.242456436157227
14-30-48,266.4,16.236932277679443
14-30-49,267.4,16.232511699199677
14-30-50,268.4,16.24080002307892
14-30-51,269.4,16.207650899887085
14-30-52,270.4,16.21151864528656
14-30-53,271.4,16.20875656604767
14-30-54,272.5,16.20433807373047
14-30-55,273.5,16.199917495250702
14-30-56,274.5,16.20710015296936
14-30-57,275.5,16.19660258293152
14-30-58,276.5,16.201023161411285
14-30-59,277.5,16.207650899887085
14-31-00,278.5,16.19715541601181
14-31-01,279.5,16.205441653728485
14-31-02,280.5,16.202679574489594
14-31-03,281.5,16.207650899887085
14-31-04,282.5,16.214833557605743
14-31-05,283.5,16.210415065288544
14-31-06,284.6,16.215386390686035
14-31-07,285.6,16.204888820648193
14-31-08,286.6,16.202679574489594
14-31-09,287.6,16.205994486808777
14-31-10,288.6,16.200470328330994
14-31-11,289.6,16.20433807373047
14-31-12,290.6,16.167323291301727
14-31-13,291.6,16.209862232208252
14-31-14,292.6,16.21151864528656
14-31-15,293.6,16.205441653728485
14-31-16,294.6,16.205441653728485
14-31-17,295.6,16.2021267414093
14-31-18,296.7,16.20654731988907
14-31-19,297.7,16.171188950538635
14-31-20,298.7,16.199917495250702
14-31-21,299.7,16.2021267414093
14-31-22,300.7,16.20875656604767
14-31-23,301.7,16.202679574489594
14-31-24,302.7,16.167874038219452
14-31-26,303.7,16.20433807373047
14-31-27,304.7,16.164008378982544
14-31-28,305.7,16.17229461669922
14-31-29,306.8,16.20433807373047
14-31-30,307.8,16.20157390832901
14-31-31,308.8,16.19660258293152
14-31-32,309.8,16.205441653728485
14-31-33,310.8,16.17008537054062
14-31-34,311.8,16.171188950538635
14-31-35,312.9,16.166770458221436
14-31-36,313.9,16.173400282859802
14-31-37,314.9,16.171741783618927
14-31-38,315.9,16.161797046661377
14-31-39,316.9,16.17063820362091
14-31-40,317.9,16.16290271282196
14-31-41,318.9,16.17450386285782
14-31-42,320.0,16.173951029777527
14-31-43,321.0,16.168979704380035
14-31-44,322.0,16.169532537460327
14-31-45,323.0,16.171741783618927
14-31-46,324.0,16.17450386285782
14-31-47,325.0,16.168979704380035
14-31-48,326.0,16.168426871299744
14-31-49,327.0,16.171188950538635
14-31-50,328.0,16.168979704380035
14-31-51,329.1,16.134174168109894
14-31-52,330.1,16.175609529018402
14-31-53,331.1,16.169532537460327
14-31-54,332.1,16.173951029777527
14-31-55,333.1,16.178371608257294
14-31-56,334.1,16.17284744977951
14-31-57,335.1,16.17284744977951
14-31-58,336.1,16.142462491989136
14-31-59,337.2,16.139147579669952
14-32-00,338.2,16.136938333511353
14-32-01,339.2,16.130861341953278
14-32-02,340.2,16.136938333511353
14-32-03,341.2,16.141356825828552
14-32-04,342.2,16.14080399274826
14-32-05,343.2,16.14025115966797
14-32-06,344.2,16.13859474658966
14-32-07,345.2,16.135279834270477
14-32-08,346.2,16.13859474658966
14-32-09,347.2,16.143015325069427
14-32-10,348.3,16.13804191350937
14-32-11,349.3,16.135279834270477
14-32-12,350.3,16.13859474658966
14-32-13,351.3,16.14080399274826
14-32-14,352.3,16.141356825828552
14-32-15,353.3,16.129755675792694
14-32-16,354.3,16.143566071987152
14-32-17,355.3,16.105447709560394
14-32-18,356.3,16.10213279724121
14-32-19,357.3,16.133070588111877
14-32-20,358.4,16.14080399274826
14-32-21,359.4,16.09992355108261
14-32-22,360.4,16.102685630321503
14-32-23,361.4,16.100474298000336
14-32-24,362.4,16.103238463401794
14-32-25,363.4,16.098817884922028
14-32-26,364.4,16.103238463401794
14-32-27,365.4,16.097712218761444
14-32-28,366.4,16.10157996416092
14-32-29,367.5,16.10213279724121
14-32-30,368.5,16.107656955718994
14-32-31,369.5,16.107104122638702
14-32-32,370.5,16.112630367279053
14-32-33,371.5,16.066776514053345
14-32-34,372.5,16.109866201877594
14-32-35,373.5,16.10157996416092
14-32-36,374.5,16.073404252529144
14-32-37,375.5,16.068432927131653
14-32-38,376.6,16.10213279724121
14-32-39,377.6,16.10213279724121
14-32-40,378.6,16.064565181732178
14-32-41,379.6,16.071195006370544
14-32-42,380.6,16.07285350561142
14-32-43,381.6,16.068432927131653
14-32-44,382.6,16.069538593292236
14-32-45,383.6,16.095502972602844
14-32-46,384.6,16.07008934020996
14-32-47,385.7,16.101027131080627
14-32-48,386.7,16.107656955718994
14-32-49,387.7,16.102685630321503
14-32-50,388.7,16.06788009405136
14-32-51,389.7,16.06788009405136
14-32-53,390.7,16.072300672531128
14-32-54,391.7,16.068432927131653
14-32-55,392.7,16.09218806028366
14-32-56,393.8,16.066223680973053
14-32-57,394.8,16.103238463401794
14-32-58,395.8,16.061803102493286
14-32-59,396.8,16.073404252529144
14-33-00,397.8,16.06290876865387
14-33-01,398.9,16.069538593292236
14-33-02,399.9,16.064565181732178
14-33-03,400.9,16.07285350561142
14-33-04,401.9,16.069538593292236
14-33-05,403.0,16.066223680973053
14-33-06,404.0,16.07285350561142
14-33-07,405.0,16.105447709560394
14-33-08,406.0,16.066776514053345
14-33-09,407.0,16.106000542640686
14-33-10,408.0,16.070642173290253
14-33-11,409.0,16.068432927131653
14-33-12,410.0,16.074509918689728
14-33-13,411.1,16.061803102493286
