Timestamp (HH-MM-SS),Time (s),TSic AIN0 (°C)
15-10-49,1.1,15.998823940753937
15-10-50,2.1,15.999376773834229
15-10-51,3.2,16.030312478542328
15-10-52,4.2,16.005453765392303
15-10-53,5.2,16.034733057022095
15-10-54,6.2,15.999927520751953
15-10-55,7.2,16.03086531162262
15-10-56,8.2,16.00655734539032
15-10-57,9.2,16.035285890102386
15-10-58,10.2,15.99661260843277
15-10-59,11.2,15.998823940753937
15-11-00,12.3,15.999927520751953
15-11-01,13.3,16.002689599990845
15-11-02,14.3,15.999376773834229
15-11-03,15.3,16.00213885307312
15-11-04,16.3,15.992746949195862
15-11-05,17.3,16.001033186912537
15-11-06,18.3,16.061250269412994
15-11-07,19.3,16.13583266735077
15-11-08,20.3,16.19936466217041
15-11-09,21.3,16.27228856086731
15-11-10,22.3,16.373388171195984
15-11-11,23.3,16.50984615087509
15-11-12,24.4,16.581111550331116
15-11-13,25.4,16.64298713207245
15-11-14,26.4,16.712596118450165
15-11-15,27.4,16.786072850227356
15-11-16,28.4,16.856234669685364
15-11-17,29.4,16.92418724298477
15-11-18,30.4,16.958992779254913
15-11-19,31.4,17.02915459871292
15-11-20,32.4,17.05732822418213
15-11-21,33.4,17.091028094291687
15-11-22,34.4,17.161189913749695
15-11-23,35.4,17.197651863098145
15-11-24,36.4,17.25787103176117
15-11-25,37.5,17.326374351978302
15-11-26,38.5,17.364494800567627
15-11-27,39.5,17.402060329914093
15-11-28,40.5,17.4479141831398
15-11-29,41.5,17.50371277332306
15-11-30,42.5,17.539621889591217
15-11-31,43.5,17.60647088289261
15-11-32,44.5,17.639617919921875
15-11-33,45.5,17.63851225376129
15-11-34,46.5,17.712541818618774
15-11-35,47.5,17.709779739379883
15-11-36,48.5,17.734640538692474
15-11-37,49.6,17.74568885564804
15-11-38,50.6,17.744032442569733
15-11-39,51.6,17.74789810180664
15-11-40,52.6,17.744583189487457
15-11-41,53.6,17.771102488040924
15-11-42,54.6,17.74347960948944
15-11-43,55.6,17.741268277168274
15-11-44,56.6,17.739611864089966
15-11-45,57.6,17.737955451011658
15-11-46,58.6,17.737955451011658
15-11-47,59.6,17.736296951770782
15-11-48,60.7,17.741268277168274
15-11-49,61.7,17.740164697170258
15-11-50,62.7,17.736849784851074
15-11-51,63.7,17.74071753025055
15-11-52,64.7,17.710332572460175
15-11-53,65.7,17.70922690629959
15-11-54,66.7,17.67276495695114
15-11-55,67.7,17.673870623111725
15-11-56,68.7,17.67055571079254
15-11-57,69.7,17.64072149991989
15-11-58,70.7,17.640170753002167
15-11-59,71.7,17.640170753002167
15-12-00,72.8,17.610336542129517
15-12-01,73.8,17.605918049812317
15-12-02,74.8,17.570559680461884
15-12-03,75.8,17.573874592781067
15-12-04,76.8,17.570559680461884
15-12-05,77.8,17.571112513542175
15-12-06,78.8,17.536859810352325
15-12-07,79.8,17.5363090634346
15-12-08,80.8,17.536859810352325
15-12-09,81.8,17.539621889591217
15-12-10,82.8,17.534650564193726
15-12-11,83.9,17.546804547309875
