Timestamp (HH-MM-SS),Time (s),TSic AIN0 (°C)
12-14-51,1.1,17.98790693283081
12-14-52,2.1,17.988986521959305
12-14-53,3.1,17.989173928896587
12-14-54,4.1,17.99095168709755
12-14-55,5.1,17.99186271429062
12-14-56,6.1,17.991880029439926
12-14-57,7.1,17.992089688777924
12-14-58,8.1,17.992754392325878
12-14-59,9.1,17.99310819970237
12-15-00,10.1,17.99337413907051
12-15-01,11.1,17.993348213759337
12-15-02,12.2,17.993492111563683
12-15-03,13.2,17.993527536208813
12-15-04,14.2,17.99367517232895
12-15-05,15.2,17.993618845939636
12-15-06,16.2,17.994137048721313
12-15-07,17.2,17.994597673416138
12-15-08,18.2,17.995127419630688
12-15-09,19.2,17.994833827018738
12-15-10,20.2,17.99501810471217
12-15-11,21.2,17.995444238185883
12-15-12,22.2,17.997943182786305
12-15-13,23.3,17.99770716826121
12-15-14,24.3,17.99758630990982
12-15-15,25.3,17.998570839564007
12-15-16,26.3,17.99862841765086
12-15-17,27.3,17.998709082603455
12-15-18,28.3,17.998501857121784
12-15-19,29.3,17.998415489991505
12-15-20,30.3,17.998496154944103
12-15-21,31.3,17.998824377854664
12-15-22,32.3,17.998801430066425
12-15-23,33.3,18.001139044761658
12-15-24,34.3,18.001559336980183
12-15-25,35.4,18.001081466674805
12-15-26,36.4,18.000758945941925
12-15-27,37.4,17.99812759955724
12-15-28,38.4,17.99812175830205
12-15-29,39.4,18.000482459863026
12-15-30,40.4,17.999273320039112
12-15-31,41.4,17.99919279416402
12-15-32,42.4,18.00165710846583
12-15-33,43.4,18.001979490121204
12-15-34,44.4,18.001800914605457
12-15-35,45.4,18.00391976038615
12-15-37,46.4,18.003338277339935
12-15-38,47.5,18.002929389476776
12-15-39,48.5,18.000136852264404
12-15-40,49.5,18.001996596654255
12-15-41,50.5,18.004823625087738
12-15-42,51.5,18.00716123978297
12-15-43,52.5,18.00725915034612
12-15-44,53.5,18.009608308474224
12-15-45,54.5,18.009447117646534
12-15-46,55.5,18.009498993555706
12-15-47,56.5,18.01207262277603
12-15-48,57.5,18.012003501256306
12-15-49,58.5,18.014329711596172
12-15-50,59.6,18.016840199629467
12-15-51,60.6,18.01677107810974
12-15-52,61.6,18.01681711276372
12-15-53,62.6,18.0193333029747
12-15-54,63.6,18.02159039179484
12-15-55,64.6,18.01932175954183
12-15-56,65.6,18.019143323103588
12-15-57,66.6,18.017162720362347
12-15-58,67.6,18.019500335057575
12-15-59,68.6,18.019604086875916
12-16-00,69.6,18.019632875919342
12-16-01,70.7,18.021843791007996
12-16-02,71.7,18.02010504404704
12-16-03,72.7,18.019696295261383
12-16-04,73.7,18.019247074921925
12-16-05,74.7,18.01903400818507
12-16-06,75.7,18.019068499406178
12-16-07,76.7,18.021400411923725
12-16-08,77.7,18.02164226770401
12-16-09,78.8,18.019644280274708
12-16-10,79.8,18.02186103661855
12-16-11,80.8,18.021872580051422
12-16-12,81.8,18.023853182792664
12-16-13,82.8,18.02384163935979
12-16-14,83.8,18.02342704931895
12-16-15,84.8,18.02351911862691
12-16-16,85.8,18.023783922195435
12-16-17,86.8,18.02543059984843
12-16-18,87.8,18.02551696697871
12-16-19,88.8,18.025822242101032
12-16-20,89.8,18.025810698668163
12-16-21,90.9,18.023795465628307
12-16-22,91.9,18.02370325724284
12-16-23,92.9,18.02347864707311
12-16-24,93.9,18.025724192460377
12-16-25,94.9,18.025660912195843
12-16-26,95.9,18.02525786558787
12-16-27,96.9,18.02511392037074
12-16-28,97.9,18.025119761625927
12-16-29,98.9,18.025453686714172
12-16-30,99.9,18.025459388891857
12-16-31,100.9,18.025246461232502
12-16-32,102.0,18.025073726971943
12-16-33,103.0,18.02491823832194
12-16-34,104.0,18.02507358789444
12-16-35,105.0,18.025309602419537
12-16-36,106.0,18.027186731497448
12-16-37,107.0,18.027641654014587
12-16-38,108.0,18.027802844842274
12-16-39,109.0,18.027704934279125
12-16-40,110.0,18.02765889962514
12-16-41,111.0,18.02757253249486
12-16-42,112.0,18.027635951836903
12-16-43,113.0,18.02795833349228
12-16-44,114.1,18.02769923210144
12-16-45,115.1,18.027388393878937
12-16-46,116.1,18.02693917353948
12-16-47,117.1,18.026323060194652
12-16-48,118.1,18.026173412799835
12-16-49,119.1,18.02580499649048
12-16-50,120.1,18.025810837745667
12-16-51,121.1,18.026104430357616
12-16-52,122.1,18.025747418403625
12-16-53,123.1,18.025309880574543
12-16-54,124.1,18.025304178396862
12-16-55,125.1,18.025643805662792
12-16-56,126.2,18.025810698668163
12-16-57,127.2,18.025637964407604
12-16-58,128.2,18.025217672189076
12-16-59,129.2,18.025234917799633
12-17-00,130.2,18.02778559923172
12-17-01,131.2,18.028246223926544
12-17-02,132.2,18.028689603010815
12-17-03,133.2,18.029040773709614
12-17-04,134.2,18.03151649236679
12-17-05,135.2,18.033606549104054
12-17-06,136.2,18.033566216627758
12-17-07,137.3,18.03372170527776
12-17-08,138.3,18.036197423934937
12-17-09,139.3,18.03843128681183
12-17-10,140.3,18.039663513501484
12-17-11,141.3,18.039836247762043
12-17-12,142.3,18.039870738983154
12-17-13,143.3,18.042260229587555
