Timestamp (HH-MM-SS),Time (s),TSic AIN0 (°C)
14-38-29,1.1,16.75292581319809
14-38-30,2.1,16.74519032239914
14-38-31,3.1,16.754582226276398
14-38-32,4.1,16.749610900878906
14-38-33,5.1,16.75071656703949
14-38-34,6.1,16.747954487800598
14-38-35,7.1,16.749610900878906
14-38-36,8.1,16.749610900878906
14-38-37,9.1,16.744086742401123
14-38-38,10.2,16.749610900878906
14-38-39,11.2,16.75513505935669
14-38-40,12.2,16.75347864627838
14-38-41,13.2,16.749058067798615
14-38-42,14.2,16.747401654720306
14-38-43,15.2,16.750163733959198
14-38-44,16.2,16.746295988559723
14-38-45,17.2,16.75347864627838
14-38-46,18.3,16.747954487800598
14-38-47,19.3,16.746848821640015
14-38-48,20.3,16.746848821640015
14-38-49,21.3,16.751820147037506
14-38-50,22.3,16.75071656703949
14-38-51,23.3,16.747401654720306
14-38-52,24.3,16.74519032239914
14-38-53,25.3,16.749610900878906
14-38-55,26.3,16.756240725517273
14-38-56,27.3,16.751820147037506
14-38-57,28.4,16.752372980117798
14-38-58,29.4,16.746848821640015
14-38-59,30.4,16.760659217834473
14-39-00,31.4,16.749058067798615
14-39-01,32.4,16.747401654720306
14-39-02,33.4,16.748505234718323
14-39-03,34.4,16.746848821640015
14-39-04,35.4,16.751820147037506
14-39-05,36.4,16.74574315547943
14-39-06,37.4,16.74132466316223
14-39-07,38.4,16.750163733959198
14-39-08,39.5,16.758449971675873
14-39-09,40.5,16.78717851638794
14-39-10,41.5,16.74519032239914
14-39-11,42.5,16.75292581319809
14-39-12,43.5,16.761212050914764
14-39-13,44.5,16.760659217834473
14-39-14,45.6,16.749610900878906
14-39-15,46.6,16.747401654720306
14-39-16,47.6,16.74519032239914
14-39-17,48.6,16.75292581319809
14-39-18,49.6,16.783863604068756
14-39-19,50.6,16.754582226276398
14-39-20,51.7,16.747954487800598
14-39-21,52.7,16.75513505935669
14-39-22,53.7,16.747954487800598
14-39-23,54.7,16.750163733959198
14-39-24,55.7,16.74519032239914
14-39-25,56.7,16.749058067798615
14-39-26,57.7,16.750163733959198
14-39-27,58.7,16.75568789243698
14-39-28,59.7,16.75071656703949
14-39-29,60.7,16.749058067798615
14-39-30,61.7,16.75347864627838
14-39-31,62.7,16.756793558597565
14-39-32,63.8,16.752372980117798
14-39-33,64.8,16.756240725517273
14-39-34,65.8,16.786072850227356
14-39-35,66.8,16.746848821640015
14-39-36,67.8,16.752372980117798
14-39-37,68.8,16.749058067798615
14-39-38,69.8,16.77778661251068
14-39-39,70.8,16.783310770988464
14-39-40,71.8,16.752372980117798
14-39-41,72.8,16.749610900878906
14-39-42,73.8,16.74077183008194
14-39-43,74.8,16.749058067798615
14-39-44,75.9,16.75071656703949
14-39-45,76.9,16.756240725517273
14-39-46,77.9,16.751820147037506
14-39-47,78.9,16.751267313957214
14-39-48,79.9,16.74519032239914
14-39-49,80.9,16.749610900878906
14-39-50,81.9,16.747954487800598
14-39-51,82.9,16.751267313957214
14-39-52,83.9,16.752372980117798
14-39-53,85.0,16.75568789243698
14-39-54,86.0,16.750163733959198
14-39-55,87.0,16.785520017147064
14-39-56,88.0,16.784416437149048
14-39-57,89.0,16.747401654720306
14-39-58,90.0,16.749058067798615
14-39-59,91.0,16.746848821640015
14-40-00,92.0,16.78994059562683
14-40-01,93.0,16.744639575481415
14-40-02,94.0,16.78773134946823
14-40-03,95.0,16.750163733959198
14-40-04,96.0,16.748505234718323
14-40-05,97.1,16.751820147037506
14-40-06,98.1,16.75292581319809
14-40-07,99.1,16.790493428707123
14-40-08,100.1,16.752372980117798
14-40-09,101.1,16.783310770988464
14-40-10,102.1,16.756240725517273
14-40-11,103.1,16.747954487800598
14-40-12,104.1,16.751820147037506
14-40-13,105.1,16.749058067798615
14-40-14,106.2,16.786625683307648
14-40-15,107.2,16.747401654720306
14-40-16,108.2,16.75071656703949
14-40-17,109.2,16.751820147037506
14-40-18,110.2,16.78938776254654
14-40-19,111.2,16.748505234718323
14-40-20,112.2,16.747401654720306
14-40-21,113.3,16.747954487800598
14-40-22,114.3,16.75347864627838
14-40-23,115.3,16.75568789243698
14-40-24,116.3,16.75071656703949
14-40-25,117.3,16.747954487800598
14-40-26,118.3,16.75347864627838
14-40-27,119.3,16.747401654720306
14-40-28,120.3,16.75071656703949
14-40-30,121.3,16.75292581319809
14-40-31,122.4,16.747954487800598
14-40-32,123.4,16.75513505935669
14-40-33,124.4,16.750163733959198
14-40-34,125.4,16.747401654720306
14-40-35,126.4,16.75568789243698
14-40-36,127.4,16.79214984178543
14-40-37,128.4,16.751820147037506
14-40-38,129.4,16.758449971675873
14-40-39,130.4,16.746848821640015
14-40-40,131.5,16.752372980117798
14-40-41,132.5,16.78717851638794
14-40-42,133.5,16.751820147037506
14-40-43,134.5,16.749058067798615
14-40-44,135.5,16.749058067798615
14-40-45,136.5,16.798226833343506
14-40-46,137.5,16.749610900878906
14-40-47,138.5,16.750163733959198
14-40-48,139.5,16.75292581319809
14-40-49,140.5,16.74298107624054
14-40-50,141.5,16.783310770988464
14-40-51,142.6,16.748505234718323
14-40-52,143.6,16.784967184066772
14-40-53,144.6,16.784967184066772
14-40-54,145.6,16.75071656703949
14-40-55,146.6,16.75292581319809
14-40-56,147.6,16.752372980117798
14-40-57,148.6,16.749058067798615
14-40-58,149.6,16.784416437149048
14-40-59,150.6,16.747954487800598
14-41-00,151.6,16.749610900878906
14-41-01,152.7,16.784416437149048
14-41-02,153.7,16.746295988559723
14-41-03,154.7,16.752372980117798
14-41-04,155.7,16.784967184066772
14-41-05,156.7,16.752372980117798
14-41-06,157.7,16.784416437149048
14-41-07,158.7,16.748505234718323
14-41-08,159.7,16.756240725517273
14-41-09,160.7,16.752372980117798
14-41-10,161.7,16.756240725517273
14-41-11,162.7,16.757346391677856
14-41-12,163.7,16.750163733959198
14-41-13,164.8,16.75292581319809
14-41-14,165.8,16.785520017147064
14-41-15,166.8,16.754031479358673
14-41-16,167.8,16.744086742401123
14-41-17,168.8,16.75071656703949
14-41-18,169.8,16.75071656703949
14-41-19,170.8,16.72640860080719
14-41-20,171.8,16.67779266834259
14-41-21,172.8,16.64574921131134
14-41-22,173.8,16.60928726196289
14-41-23,174.8,16.614258587360382
14-41-24,175.8,16.576693058013916
14-41-25,176.9,16.5579092502594
14-41-26,177.9,16.51426464319229
14-41-27,178.9,16.50984615087509
14-41-28,179.9,16.5092933177948
14-41-29,180.9,16.51426464319229
14-41-30,181.9,16.44575923681259
14-41-31,182.9,16.40653520822525
14-41-32,183.9,16.40377312898636
14-41-33,184.9,16.413165032863617
14-41-34,185.9,16.404878795146942
14-41-35,186.9,16.336926221847534
14-41-36,187.9,16.339688301086426
14-41-37,189.0,16.334716975688934
14-41-38,190.0,16.310961842536926
14-41-39,191.0,16.307646930217743
14-41-40,192.0,16.298255026340485
14-41-41,193.0,16.300464272499084
14-41-42,194.0,16.271184980869293
14-41-43,195.0,16.269526481628418
14-41-44,196.0,16.271735727787018
14-41-45,197.0,16.27228856086731
14-41-46,198.0,16.23858869075775
14-41-47,199.1,16.239141523838043
14-41-48,200.1,16.239694356918335
14-41-49,201.1,16.202679574489594
14-41-50,202.1,16.23361736536026
14-41-51,203.1,16.23858869075775
14-41-52,204.1,16.23417019844055
14-41-53,205.1,16.23417019844055
14-41-54,206.1,16.235273778438568
14-41-55,207.1,16.241350769996643
14-41-56,208.1,16.23858869075775
14-41-57,209.2,16.23582661151886
14-41-58,210.2,16.23306453227997
14-41-59,211.2,16.23637944459915
14-42-00,212.2,16.237485110759735
14-42-01,213.2,16.241350769996643
14-42-02,214.2,16.234723031520844
