Timestamp (HH-MM-SS),Time (s),TSic AIN2 (°C)
15-40-57,1.1,17.580504417419434
15-40-58,2.1,17.59210556745529
15-40-59,3.1,17.58437216281891
15-41-00,4.1,17.585475742816925
15-41-01,5.1,17.593211233615875
15-41-02,6.1,17.591552734375
15-41-03,7.1,17.594867646694183
15-41-04,8.1,17.59873539209366
15-41-05,9.1,17.581057250499725
15-41-06,10.1,17.590449154376984
15-41-07,11.1,17.582713663578033
15-41-08,12.2,17.585475742816925
15-41-09,13.2,17.594867646694183
15-41-10,14.2,17.595973312854767
15-41-11,15.2,17.589896321296692
15-41-12,16.2,17.59431689977646
15-41-13,17.2,17.59210556745529
15-41-14,18.2,17.58216291666031
15-41-15,19.2,17.581057250499725
15-41-16,20.3,17.581057250499725
15-41-17,21.3,17.59431689977646
15-41-18,22.3,17.586028575897217
15-41-19,23.3,17.588239908218384
15-41-20,24.3,17.5871342420578
15-41-22,25.3,17.583819329738617
15-41-23,26.3,17.592658400535583
15-41-24,27.3,17.589896321296692
15-41-25,28.3,17.583266496658325
15-41-26,29.3,17.591001987457275
15-41-27,30.3,17.593211233615875
15-41-28,31.3,17.58437216281891
15-41-29,32.4,17.58879065513611
15-41-30,33.4,17.587687075138092
15-41-31,34.4,17.588239908218384
15-41-32,35.4,17.59652614593506
15-41-33,36.4,17.588239908218384
15-41-34,37.4,17.59431689977646
15-41-35,38.4,17.583266496658325
15-41-36,39.4,17.587687075138092
15-41-37,40.4,17.586028575897217
15-41-38,41.5,17.611995041370392
15-41-39,42.5,17.621939778327942
15-41-40,43.5,17.62635827064514
15-41-41,44.5,17.62304335832596
15-41-42,45.5,17.622490525245667
15-41-43,46.5,17.62580543756485
15-41-44,47.5,17.62138694524765
15-41-45,48.5,17.583266496658325
15-41-46,49.5,17.631882429122925
15-41-47,50.5,17.62414902448654
15-41-48,51.6,17.62359619140625
15-41-49,52.6,17.615862786769867
15-41-50,53.6,17.62359619140625
15-41-51,54.6,17.590449154376984
15-41-52,55.6,17.61641353368759
15-41-53,56.6,17.62635827064514
15-41-54,57.6,17.621939778327942
15-41-55,58.6,17.62580543756485
15-41-56,59.6,17.624701857566833
15-41-57,60.7,17.58658140897751
15-41-58,61.7,17.618072032928467
15-41-59,62.7,17.619175612926483
15-42-00,63.7,17.616966366767883
15-42-01,64.7,17.62083411216736
15-42-02,65.7,17.62083411216736
15-42-03,66.7,17.615862786769867
15-42-04,67.8,17.625252604484558
15-42-05,68.8,17.617519199848175
15-42-06,69.8,17.620281279087067
15-42-07,70.8,17.57939875125885
15-42-08,71.8,17.62083411216736
15-42-09,72.8,17.628016769886017
15-42-10,73.8,17.625252604484558
15-42-11,74.8,17.624701857566833
15-42-12,75.9,17.62635827064514
15-42-13,76.9,17.620281279087067
15-42-14,77.9,17.62304335832596
15-42-15,78.9,17.621939778327942
15-42-16,79.9,17.62359619140625
15-42-17,80.9,17.625252604484558
15-42-18,81.9,17.589896321296692
15-42-19,82.9,17.624701857566833
15-42-20,83.9,17.591552734375
15-42-21,84.9,17.625252604484558
15-42-22,85.9,17.591001987457275
15-42-23,87.0,17.59431689977646
15-42-24,88.0,17.613098621368408
15-42-25,89.0,17.612547874450684
15-42-26,90.0,17.617519199848175
15-42-27,91.0,17.62414902448654
15-42-28,92.0,17.588239908218384
15-42-29,93.0,17.5893434882164
15-42-30,94.0,17.615862786769867
15-42-31,95.1,17.592658400535583
15-42-32,96.1,17.627463936805725
15-42-33,97.1,17.589896321296692
15-42-34,98.1,17.622490525245667
15-42-35,99.1,17.588239908218384
15-42-36,100.1,17.594867646694183
15-42-37,101.1,17.605365216732025
