Timestamp (HH-MM-SS),Time (s),TSic AIN0 (°C)
03-10-18,3.0,17.745133936405182
03-10-21,6.1,17.743709087371826
03-10-24,9.1,17.753828366597492
03-10-27,12.1,17.776679322123528
03-10-30,15.1,17.790838837623596
03-10-33,18.1,17.81025391817093
03-10-36,21.1,17.83317542076111
03-10-39,24.1,17.839117228984833
03-10-42,27.1,17.831914126873016
03-10-45,30.1,17.818130016326904
03-10-48,33.1,17.804294168949127
03-10-51,36.1,17.78883445262909
03-10-54,39.1,17.77748614549637
03-10-57,42.1,17.769368052482605
03-11-00,45.1,17.76315003633499
03-11-03,48.2,17.758192479610443
03-11-06,51.2,17.750315964221954
03-11-09,54.2,17.74902045726776
03-11-12,57.2,17.744978308677673
03-11-15,60.2,17.745081782341003
03-11-18,63.2,17.74449473619461
03-11-21,66.2,17.745099306106567
03-11-24,69.2,17.74630844593048
03-11-27,72.2,17.74556577205658
03-11-30,75.2,17.738259196281433
03-11-33,78.2,17.73705005645752
03-11-36,81.2,17.732472598552704
03-11-39,84.2,17.72366315126419
03-11-42,87.3,17.717738449573517
03-11-45,90.3,17.717168509960175
03-11-48,93.3,17.711554646492004
03-11-51,96.3,17.710121035575867
03-11-54,99.3,17.71143364906311
03-11-57,102.3,17.709948301315308
03-12-00,105.3,17.717738449573517
03-12-03,108.3,17.71912032365799
03-12-06,111.3,17.722350537776947
03-12-09,114.3,17.72347331047058
03-12-12,117.3,17.72402572631836
03-12-15,120.3,17.715458273887634
03-12-18,123.3,17.712279796600342
03-12-21,126.3,17.7003093957901
03-12-24,129.4,17.691154897212982
03-12-27,132.4,17.682846546173096
03-12-30,135.4,17.677388310432434
03-12-33,138.4,17.67009925842285
03-12-36,141.4,17.66918385028839
03-12-39,144.5,17.678183138370514
03-12-42,147.5,17.68664711713791
03-12-45,150.5,17.699118196964264
03-12-48,153.5,17.70633840560913
03-12-51,156.5,17.717134296894073
03-12-54,159.5,17.71592515707016
03-12-57,162.5,17.722074329853058
03-13-00,165.5,17.71611499786377
03-13-03,168.5,17.717531502246857
03-13-06,171.5,17.716425836086273
03-13-09,174.5,17.716460466384888
03-13-12,177.6,17.708981156349182
03-13-15,180.6,17.70170921087265
03-13-18,183.6,17.70207178592682
03-13-21,186.6,17.69345259666443
03-13-24,189.6,17.693832278251648
03-13-27,192.6,17.68787294626236
03-13-30,195.6,17.68676769733429
03-13-33,198.6,17.67942649126053
03-13-36,201.6,17.68108457326889
03-13-39,204.6,17.674330830574036
03-13-43,208.0,17.67281085252762
03-13-46,211.0,17.674849033355713
03-13-49,214.0,17.67372626066208
03-13-52,217.0,17.678925395011902
03-13-55,220.0,17.67218917608261
03-13-58,223.0,17.67400288581848
03-14-01,226.0,17.673156321048737
03-14-04,229.0,17.673916518688202
03-14-07,232.0,17.668665647506714
03-14-10,235.1,17.675384759902954
03-14-13,238.1,17.675661385059357
03-14-16,241.1,17.677164256572723
03-14-19,244.1,17.6693394780159
03-14-22,247.1,17.66146296262741
03-14-25,250.1,17.655641734600067
03-14-28,253.1,17.648628890514374
03-14-31,256.1,17.640424013137817
03-14-34,259.1,17.641598522663116
03-14-37,262.1,17.642116725444794
03-14-40,265.1,17.641132473945618
03-14-43,268.1,17.64090758562088
03-14-46,271.1,17.640424013137817
03-14-49,274.1,17.64814531803131
03-14-52,277.1,17.654536068439484
03-14-55,280.1,17.660426139831543
03-14-58,283.2,17.66664457321167
03-15-01,286.2,17.672586798667908
03-15-04,289.2,17.673035740852356
03-15-07,292.2,17.672086119651794
03-15-10,295.2,17.67298400402069
03-15-13,298.2,17.673571467399597
03-15-16,301.2,17.673847675323486
03-15-19,304.2,17.672811269760132
03-15-22,307.2,17.666402578353882
03-15-25,310.2,17.660530030727386
03-15-28,313.2,17.66068524122238
03-15-31,316.2,17.6617733836174
03-15-34,319.2,17.65270483493805
03-15-37,322.2,17.66023588180542
03-15-40,325.2,17.664571344852448
03-15-43,328.2,17.6576966047287
03-15-46,331.3,17.648887157440186
03-15-49,334.3,17.651098489761353
03-15-52,337.3,17.64588224887848
03-15-55,340.3,17.639473974704742
03-15-58,343.3,17.639456868171692
03-16-01,346.3,17.642980813980103
03-16-04,349.3,17.642272353172302
03-16-07,352.3,17.63990581035614
03-16-10,355.3,17.647212386131287
03-16-13,358.3,17.645208835601807
03-16-16,361.3,17.643118917942047
03-16-19,364.3,17.65039086341858
03-16-22,367.3,17.658042907714844
03-16-25,370.3,17.659252047538757
03-16-28,373.3,17.66084086894989
03-16-31,376.4,17.66011530160904
03-16-34,379.4,17.66077160835266
03-16-37,382.4,17.660892605781555
03-16-40,385.4,17.658664166927338
03-16-43,388.4,17.659096002578735
03-16-46,391.4,17.659096002578735
03-16-49,394.5,17.651634216308594
03-16-52,397.5,17.644275903701782
03-16-55,400.5,17.637953996658325
03-16-58,403.5,17.6381613612175
03-17-01,406.5,17.639128506183624
03-17-04,409.5,17.63962960243225
03-17-07,412.5,17.641114950180054
03-17-10,415.5,17.640925109386444
03-17-13,418.5,17.64185804128647
03-17-16,421.6,17.641702830791473
03-17-19,424.6,17.647610008716583
03-17-22,427.6,17.647523641586304
03-17-25,430.6,17.647368013858795
03-17-28,433.6,17.645744144916534
03-17-31,436.7,17.646175980567932
03-17-35,439.9,17.639854073524475
03-17-38,442.9,17.63880056142807
03-17-41,445.9,17.639940440654755
03-17-44,448.9,17.63973307609558
03-17-47,451.9,17.639888286590576
03-17-50,454.9,17.63900750875473
03-17-53,458.0,17.638765513896942
03-17-56,461.0,17.63918024301529
03-17-59,464.0,17.63935297727585
03-18-02,467.0,17.63997507095337
03-18-05,470.0,17.639940440654755
03-18-08,473.0,17.640130698680878
03-18-11,476.0,17.64061427116394
03-18-14,479.1,17.639802753925323
03-18-17,482.1,17.637418687343597
03-18-20,485.1,17.638523936271667
03-18-23,488.1,17.637314796447754
03-18-26,491.1,17.63508677482605
03-18-29,494.1,17.642030358314514
03-18-32,497.1,17.65021812915802
03-18-35,500.1,17.65655755996704
03-18-38,503.2,17.666575729846954
03-18-41,506.2,17.668009340763092
03-18-44,509.2,17.669321954250336
03-18-47,512.2,17.66971915960312
03-18-50,515.2,17.67053109407425
03-18-53,518.2,17.662602841854095
03-18-56,521.2,17.669494688510895
03-18-59,524.2,17.66809570789337
03-19-02,527.2,17.65947651863098
03-19-05,530.2,17.653586447238922
03-19-08,533.2,17.651910841464996
03-19-11,536.3,17.644915103912354
03-19-14,539.3,17.638455092906952
03-19-17,542.3,17.63997507095337
03-19-20,545.3,17.63864493370056
03-19-23,548.3,17.637401163578033
03-19-26,551.3,17.63674485683441
03-19-29,554.3,17.637556791305542
03-19-32,557.3,17.635967552661896
03-19-35,560.3,17.636882960796356
03-19-38,563.3,17.646486818790436
03-19-41,566.4,17.646659553050995
03-19-44,569.4,17.645052790641785
03-19-47,572.4,17.646676659584045
03-19-50,575.4,17.645761251449585
03-19-53,578.6,17.637625634670258
03-19-56,581.6,17.637159168720245
03-20-00,585.6,17.637953996658325
03-20-04,589.0,17.63924950361252
03-20-07,592.3,17.63954323530197
03-20-10,595.3,17.639456868171692
03-20-13,598.3,17.639318764209747
03-20-16,601.3,17.640389800071716
03-20-19,604.3,17.637228429317474
03-20-22,607.4,17.635639190673828
03-20-25,610.5,17.637487530708313
03-20-28,613.5,17.637936890125275
03-20-31,616.5,17.638299465179443
03-20-34,619.5,17.63905966281891
03-20-37,622.5,17.63943976163864
03-20-40,625.5,17.644068956375122
03-20-43,628.5,17.650839805603027
03-20-46,631.5,17.656902611255646
03-20-49,634.6,17.669736683368683
03-20-52,637.6,17.677267730236053
03-20-55,640.6,17.68548971414566
03-20-58,643.6,17.68583518266678
03-21-01,646.6,17.693297386169434
03-21-04,649.6,17.687597155570984
03-21-07,652.6,17.686629593372345
03-21-10,655.6,17.686197757720947
03-21-13,658.6,17.687164902687073
03-21-16,661.6,17.679771959781647
03-21-19,664.6,17.680117428302765
03-21-22,667.6,17.682673811912537
03-21-25,670.7,17.67452108860016
03-21-28,673.7,17.672759532928467
03-21-31,676.7,17.673381209373474
03-21-34,679.7,17.674659192562103
03-21-37,682.7,17.673139214515686
03-21-40,685.7,17.674054622650146
03-21-43,688.7,17.674762666225433
03-21-46,691.7,17.67381262779236
03-21-49,694.7,17.671791970729828
03-21-52,697.7,17.67160212993622
03-21-55,700.7,17.670686721801758
03-21-58,703.7,17.670462250709534
03-22-01,706.8,17.671636760234833
03-22-04,709.8,17.672379434108734
03-22-07,712.8,17.66664457321167
03-22-10,715.8,17.667317986488342
03-22-13,718.8,17.66819876432419
03-22-16,721.8,17.665728747844696
03-22-19,724.8,17.666160583496094
03-22-22,727.8,17.664640605449677
03-22-26,730.8,17.65930336713791
03-22-29,733.8,17.65431159734726
03-22-32,736.8,17.655745208263397
03-22-35,740.0,17.64869773387909
03-22-38,743.0,17.64914709329605
03-22-41,746.0,17.648801624774933
03-22-44,749.1,17.6457958817482
03-22-47,752.1,17.638455092906952
03-22-50,755.1,17.638679563999176
03-22-53,758.1,17.639698445796967
03-22-56,761.1,17.638213098049164
03-22-59,764.1,17.6381613612175
03-23-02,767.1,17.644759476184845
03-23-05,770.1,17.651098906993866
03-23-08,773.1,17.656401932239532
03-23-11,776.1,17.657714545726776
03-23-14,779.2,17.658129274845123
03-23-17,782.2,17.65400117635727
03-23-20,785.2,17.647264540195465
03-23-23,788.2,17.64089047908783
03-23-26,791.2,17.639025032520294
03-23-29,794.2,17.64676344394684
03-23-32,797.2,17.65047723054886
03-23-35,800.2,17.651410162448883
03-23-38,803.2,17.65165215730667
03-23-41,806.2,17.652222096920013
03-23-44,809.2,17.650494754314423
03-23-47,812.2,17.64450079202652
03-23-50,815.2,17.644656002521515
03-23-53,818.3,17.642945766448975
03-23-56,821.3,17.65078765153885
03-23-59,824.3,17.643791913986206
03-24-02,827.3,17.651012122631073
03-24-05,830.3,17.650200188159943
03-24-08,833.3,17.65838795900345
03-24-11,836.3,17.651461482048035
03-24-14,839.3,17.6602880358696
03-24-17,842.3,17.653914391994476
03-24-20,845.3,17.661860167980194
03-24-23,848.3,17.6560218334198
03-24-26,851.4,17.657524704933167
03-24-29,854.5,17.64866352081299
03-24-32,857.5,17.648127794265747
03-24-35,860.5,17.63988870382309
03-24-38,863.5,17.63988870382309
03-24-41,866.5,17.640044331550598
03-24-44,869.5,17.641288101673126
03-24-47,872.6,17.642100036144257
03-24-50,875.6,17.64140909910202
03-24-53,878.6,17.6414954662323
03-24-56,881.6,17.640562534332275
03-24-59,884.6,17.640648901462555
03-25-02,887.6,17.648007214069366
03-25-05,890.6,17.655814468860626
03-25-08,893.6,17.65731692314148
03-25-11,896.6,17.663811564445496
03-25-14,899.6,17.666627049446106
03-25-17,902.6,17.664433240890503
03-25-20,905.6,17.658819377422333
03-25-23,908.6,17.657282292842865
03-25-26,911.7,17.649492144584656
03-25-29,914.7,17.64779943227768
03-25-32,917.7,17.64116668701172
03-25-35,920.7,17.639473974704742
03-25-38,923.7,17.63962960243225
