Timestamp (HH-MM-SS),Time (s),J-2 (center) Thermocouple (°C),TSic AIN0 (°C)
17-44-51,922.5,20.07471923828125,19.42354643344879
17-44-52,923.5,20.07342529296875,19.41475409269333
17-44-53,924.5,20.088409423828125,19.414892196655273
17-44-54,925.5,20.092620849609375,19.41352742910385
17-44-55,926.5,20.07711181640625,19.407965302467346
17-44-56,927.5,20.07403564453125,19.40862202644348
17-44-57,928.6,20.04261474609375,19.41048789024353
17-44-58,929.6,20.02911376953125,19.403820514678955
17-44-59,930.6,20.038800048828126,19.404649555683136
17-45-00,931.6,20.0489013671875,19.40193796157837
17-45-01,932.6,20.05872802734375,19.401644229888916
17-45-02,933.7,20.0943115234375,19.401091396808624
17-45-03,934.7,20.066644287109376,19.402335166931152
17-45-04,935.7,20.040411376953124,19.40340620279312
17-45-05,936.7,20.026861572265624,19.405098915100098
17-45-06,937.8,20.029925537109374,19.406204164028168
17-45-07,938.8,20.035479736328124,19.398206651210785
17-45-08,939.8,20.054339599609374,19.3970667719841
17-45-09,940.9,20.0698974609375,19.390053927898407
17-45-10,941.9,20.054290771484375,19.39019203186035
17-45-11,942.9,20.028155517578124,19.389207780361176
17-45-12,943.9,20.018865966796874,19.390468657016754
17-45-13,944.9,20.026763916015625,19.382436513900757
17-45-14,945.9,20.026239013671876,19.380501806735992
17-45-15,947.0,20.050653076171876,19.373178124427795
17-45-16,948.0,20.0408203125,19.366234123706818
17-45-17,949.0,20.028900146484375,19.36580228805542
17-45-19,950.0,20.01214599609375,19.367650628089905
17-45-20,951.0,19.973114013671875,19.36870414018631
17-45-21,952.0,19.915093994140626,19.369274079799652
17-45-22,953.0,19.90264892578125,19.36986154317856
17-45-23,954.1,19.903045654296875,19.371105313301086
17-45-24,955.1,19.883319091796874,19.37025874853134
17-45-25,956.1,19.862457275390625,19.362848699092865
17-45-26,957.1,19.85604248046875,19.355507493019104
17-45-27,958.1,19.852703857421876,19.355179131031036
17-45-28,959.1,19.811761474609376,19.35422909259796
17-45-29,960.2,19.77901611328125,19.355248391628265
17-45-30,961.2,19.7531494140625,19.35555922985077
17-45-31,962.2,19.74791259765625,19.35592222213745
17-45-32,963.2,19.70657958984375,19.349254846572876
17-45-33,964.2,19.682623291015624,19.348995745182037
17-45-34,965.2,19.673046875,19.342155635356903
17-45-35,966.3,19.672723388671876,19.34049755334854
17-45-36,967.3,19.638104248046876,19.33970272541046
17-45-37,968.3,19.635870361328124,19.33985835313797
17-45-38,969.3,19.628125,19.332689881324768
17-45-39,970.3,19.599627685546874,19.33243077993393
17-45-40,971.4,19.59052734375,19.334365487098694
17-45-41,972.4,19.598236083984375,19.33514279127121
17-45-42,973.4,19.581121826171874,19.33552247285843
17-45-43,974.4,19.573797607421874,19.335108160972595
17-45-44,975.4,19.595587158203124,19.334140598773956
17-45-45,976.4,19.60037841796875,19.333311557769775
17-45-46,977.4,19.590032958984374,19.331653475761414
17-45-47,978.5,19.5817138671875,19.330669224262238
17-45-48,979.5,19.5654296875,19.331377267837524
17-45-49,980.5,19.54808349609375,19.33151537179947
17-45-50,981.5,19.52628173828125,19.332689881324768
17-45-51,982.5,19.50953369140625,19.334451854228973
17-45-52,983.5,19.4989990234375,19.33389902114868
17-45-53,984.6,19.48619384765625,19.334745168685913
17-45-54,985.6,19.461431884765624,19.335539996623993
17-45-55,986.6,19.459271240234376,19.32700675725937
17-45-56,987.6,19.442510986328124,19.32674765586853
17-45-57,988.6,19.438916015625,19.32023549079895
17-45-58,989.7,19.430596923828126,19.31849104166031
17-45-59,990.7,19.44649658203125,19.31823194026947
17-46-00,991.7,19.42850341796875,19.319683074951172
17-46-01,992.7,19.440130615234374,19.31161630153656
17-46-02,993.7,19.43662109375,19.312911808490753
17-46-03,994.8,19.436175537109374,19.30591607093811
17-46-04,995.8,19.43330078125,19.306710481643677
17-46-05,996.8,19.4414306640625,19.305449604988098
17-46-06,997.8,19.442242431640626,19.30655527114868
17-46-07,998.8,19.43807373046875,19.304966032505035
17-46-08,999.9,19.439129638671876,19.305588126182556
17-46-09,1000.9,19.431512451171876,19.297728717327118
17-46-10,1001.9,19.42806396484375,19.29947316646576
17-46-11,1002.9,19.420159912109376,19.299006700515747
17-46-12,1003.9,19.418804931640626,19.30182260274887
17-46-13,1004.9,19.4204833984375,19.301045298576355
17-46-14,1006.0,19.42125244140625,19.300751984119415
17-46-15,1007.0,19.416943359375,19.30033767223358
17-46-17,1008.0,19.421044921875,19.300458669662476
17-46-18,1009.0,19.416607666015626,19.296779096126556
17-46-19,1010.0,19.41497802734375,19.298696279525757
17-46-20,1011.0,19.41119384765625,19.29230511188507
17-46-21,1012.1,19.4181396484375,19.28572368621826
17-46-22,1013.1,19.4090576171875,19.285550951957703
17-46-23,1014.1,19.413446044921876,19.27990287542343
17-46-24,1015.1,19.42259521484375,19.278745472431183
17-46-25,1016.1,19.4083251953125,19.278883576393127
17-46-26,1017.2,19.38837890625,19.278140902519226
17-46-27,1018.2,19.38157958984375,19.27183610200882
17-46-28,1019.2,19.37691650390625,19.272146940231323
17-46-29,1020.2,19.362164306640626,19.265255093574524
17-46-30,1021.2,19.36484375,19.26504772901535
17-46-31,1022.2,19.36778564453125,19.264460682868958
17-46-32,1023.3,19.36883544921875,19.263977110385895
17-46-33,1024.3,19.3636962890625,19.2638218998909
17-46-34,1025.3,19.357562255859374,19.264357209205627
17-46-35,1026.3,19.3509521484375,19.264270842075348
17-46-36,1027.3,19.3407470703125,19.264166951179504
17-46-37,1028.3,19.336004638671874,19.263631224632263
17-46-38,1029.3,19.324700927734376,19.26418364048004
17-46-39,1030.4,19.320196533203124,19.264304637908936
17-46-40,1031.4,19.3204345703125,19.264684736728668
17-46-41,1032.4,19.32244873046875,19.26615297794342
17-46-42,1033.4,19.315185546875,19.265997767448425
17-46-43,1034.4,19.31197509765625,19.26618802547455
17-46-44,1035.5,19.3039306640625,19.26019448041916
17-46-45,1036.5,19.2963623046875,19.259486436843872
17-46-46,1037.5,19.29383544921875,19.252162754535675
17-46-47,1038.5,19.29239501953125,19.251333713531494
17-46-48,1039.5,19.3056640625,19.24955463409424
17-46-49,1040.6,19.309063720703126,19.254598140716553
17-46-50,1041.6,19.309991455078126,19.250210523605347
17-46-51,1042.6,19.307452392578124,19.255979597568512
17-46-52,1043.6,19.29964599609375,19.250434577465057
17-46-53,1044.6,19.281219482421875,19.25226539373398
17-46-54,1045.6,19.279461669921876,19.25190281867981
17-46-55,1046.7,19.274749755859375,19.24981290102005
17-46-56,1047.7,19.27315673828125,19.2429381608963
17-46-57,1048.7,19.27392578125,19.24409556388855
17-46-58,1049.7,19.2879150390625,19.237255454063416
17-46-59,1050.7,19.286175537109376,19.23257452249527
17-47-00,1051.8,19.280828857421874,19.23421549797058
17-47-01,1052.8,19.27847900390625,19.235891103744507
17-47-02,1053.8,19.280474853515624,19.235960364341736
17-47-03,1054.8,19.265960693359375,19.237480342388153
17-47-04,1055.8,19.260693359375,19.236426413059235
17-47-05,1056.9,19.25614013671875,19.23464733362198
17-47-06,1057.9,19.25048828125,19.2257519364357
17-47-07,1058.9,19.246514892578126,19.225268363952637
17-47-08,1059.9,19.24219970703125,19.22350639104843
17-47-09,1060.9,19.237603759765626,19.224163115024567
17-47-10,1061.9,19.236456298828124,19.22537225484848
17-47-11,1063.0,19.227850341796874,19.23416417837143
17-47-12,1064.0,19.218988037109376,19.234233021736145
17-47-14,1065.0,19.218402099609374,19.23362845182419
17-47-15,1066.0,19.2142333984375,19.22822195291519
17-47-16,1067.0,19.21102294921875,19.228083848953247
17-47-17,1068.1,19.216754150390624,19.22112274169922
17-47-18,1069.1,19.2156005859375,19.214299738407135
17-47-19,1070.1,19.2061767578125,19.20846140384674
17-47-20,1071.1,19.19981689453125,19.206250071525574
17-47-21,1072.1,19.194354248046874,19.198407769203186
17-47-22,1073.2,19.17764892578125,19.198839604854584
17-47-23,1074.2,19.17490234375,19.199928164482117
17-47-24,1075.2,19.178399658203126,19.200429260730743
17-47-25,1076.2,19.18179931640625,19.20112019777298
17-47-26,1077.2,19.184051513671875,19.2017765045166
17-47-27,1078.2,19.19071044921875,19.20203560590744
17-47-28,1079.3,19.184942626953124,19.201378881931305
17-47-29,1080.3,19.176702880859374,19.200929522514343
17-47-30,1081.3,19.174932861328124,19.201465249061584
17-47-31,1082.3,19.17071533203125,19.200843572616577
17-47-32,1083.3,19.1701416015625,19.199098706245422
17-47-33,1084.3,19.16951904296875,19.198943495750427
17-47-34,1085.4,19.172821044921875,19.197907090187073
17-47-35,1086.4,19.1700927734375,19.197216153144836
17-47-36,1087.4,19.164630126953124,19.19087713956833
17-47-37,1088.4,19.158367919921876,19.18490070104599
17-47-38,1089.4,19.162152099609376,19.17838853597641
17-47-39,1090.5,19.158831787109374,19.171531319618225
17-47-40,1091.5,19.154998779296875,19.164466738700867
17-47-41,1092.5,19.163995361328126,19.165295779705048
17-47-42,1093.5,19.170147705078126,19.16593497991562
17-47-43,1094.5,19.1697021484375,19.165054202079773
17-47-44,1095.5,19.167706298828126,19.167161643505096
17-47-45,1096.6,19.1627197265625,19.16875046491623
17-47-46,1097.6,19.154010009765624,19.168473839759827
17-47-47,1098.6,19.14736328125,19.16778290271759
17-47-48,1099.6,19.14368896484375,19.16823184490204
17-47-49,1100.6,19.145654296875,19.166452765464783
17-47-50,1101.6,19.1497314453125,19.164639055728912
17-47-51,1102.7,19.148681640625,19.164673686027527
17-47-52,1103.7,19.150152587890624,19.165105521678925
17-47-53,1104.7,19.146319580078124,19.157574474811554
17-47-54,1105.7,19.13759765625,19.15810978412628
17-47-55,1106.7,19.130120849609376,19.151995241642
17-47-56,1107.8,19.132513427734374,19.144826769828796
17-47-57,1108.8,19.130084228515624,19.137710452079773
17-47-58,1109.8,19.132672119140626,19.147176206111908
17-47-59,1110.8,19.131427001953124,19.147279679775238
17-48-00,1111.8,19.1291748046875,19.14686495065689
17-48-01,1112.9,19.123809814453125,19.14855808019638
17-48-02,1113.9,19.117919921875,19.14874792098999
17-48-03,1114.9,19.11466064453125,19.140266835689545
17-48-04,1115.9,19.11600341796875,19.13261479139328
17-48-05,1116.9,19.115478515625,19.132839679718018
17-48-06,1117.9,19.109490966796876,19.132373213768005
17-48-07,1118.9,19.10096435546875,19.131094813346863
17-48-08,1120.0,19.091339111328125,19.13106018304825
17-48-09,1121.0,19.08731689453125,19.13150954246521
17-48-11,1122.0,19.08907470703125,19.13054198026657
17-48-12,1123.0,19.089202880859375,19.122768938541412
17-48-13,1124.0,19.0925048828125,19.11722433567047
17-48-14,1125.1,19.0951416015625,19.10977965593338
17-48-15,1126.1,19.099200439453124,19.10198950767517
17-48-16,1127.1,19.097918701171874,19.096842110157013
17-48-17,1128.1,19.098651123046874,19.09661763906479
17-48-18,1129.1,19.09716796875,19.09552949666977
17-48-19,1130.1,19.096099853515625,19.095753967761993
17-48-20,1131.2,19.09251708984375,19.097325682640076
17-48-21,1132.2,19.090264892578126,19.095823228359222
17-48-22,1133.2,19.08758544921875,19.096030592918396
17-48-23,1134.2,19.086676025390624,19.096946001052856
17-48-24,1135.2,19.08175048828125,19.094458878040314
17-48-25,1136.2,19.075872802734374,19.086340367794037
17-48-26,1137.2,19.07362060546875,19.08710014820099
17-48-27,1138.3,19.0741455078125,19.086339950561523
17-48-28,1139.3,19.06829833984375,19.08703088760376
17-48-29,1140.3,19.07098388671875,19.08986347913742
17-48-30,1141.3,19.0683837890625,19.097152948379517
17-48-31,1142.3,19.06527099609375,19.08884459733963
17-48-32,1143.4,19.063641357421876,19.08293741941452
17-48-33,1144.4,19.06641845703125,19.07540637254715
17-48-34,1145.4,19.05999755859375,19.070379972457886
17-48-35,1146.4,19.071435546875,19.06464511156082
17-48-36,1147.4,19.0728271484375,19.065957725048065
17-48-37,1148.4,19.0732421875,19.06530100107193
17-48-38,1149.5,19.0734375,19.064523696899414
17-48-39,1150.5,19.08343505859375,19.062019050121307
17-48-40,1151.5,19.07847900390625,19.061794579029083
17-48-41,1152.5,19.07569580078125,19.061691105365753
17-48-42,1153.5,19.07144775390625,19.061708629131317
17-48-43,1154.6,19.07537841796875,19.062036991119385
17-48-44,1155.6,19.066815185546876,19.06217509508133
17-48-45,1156.6,19.060284423828126,19.0609313249588
17-48-46,1157.6,19.0606689453125,19.059601187705994
17-48-47,1158.6,19.055462646484376,19.059082984924316
17-48-48,1159.6,19.049200439453124,19.058340311050415
17-48-49,1160.7,19.056103515625,19.058426678180695
17-48-50,1161.7,19.05357666015625,19.05283033847809
17-48-51,1162.7,19.05750732421875,19.0487539768219
17-48-52,1163.7,19.06689453125,19.048097670078278
17-48-53,1164.7,19.06553955078125,19.05056768655777
17-48-54,1165.7,19.061273193359376,19.0513796210289
17-48-55,1166.8,19.06917724609375,19.056578755378723
17-48-56,1167.8,19.05975341796875,19.055058777332306
17-48-57,1168.8,19.049981689453126,19.051448464393616
17-48-58,1169.8,19.045904541015624,19.04851198196411
17-48-59,1170.8,19.04261474609375,19.040618360042572
17-49-00,1171.9,19.036578369140624,19.0342618227005
17-49-01,1172.9,19.037298583984374,19.033829987049103
17-49-02,1173.9,19.0357666015625,19.03170543909073
17-49-03,1174.9,19.041998291015624,19.026868879795074
17-49-04,1175.9,19.037969970703124,19.0266615152359
17-49-05,1176.9,19.03968505859375,19.028181493282318
17-49-06,1178.0,19.045660400390624,19.02956336736679
17-49-07,1179.0,19.0470947265625,19.029978096485138
17-49-09,1180.0,19.043212890625,19.02937352657318
17-49-10,1181.0,19.04195556640625,19.028855323791504
17-49-11,1182.0,19.034625244140624,19.02781891822815
17-49-12,1183.0,19.029449462890625,19.0285786986351
17-49-13,1184.1,19.03111572265625,19.02895838022232
17-49-14,1185.1,19.027044677734374,19.027645766735077
17-49-15,1186.1,19.030157470703124,19.028751015663147
17-49-16,1187.1,19.035614013671875,19.028906643390656
17-49-17,1188.1,19.029290771484376,19.026316046714783
17-49-18,1189.1,19.0274658203125,19.024519860744476
17-49-19,1190.2,19.040972900390624,19.026316046714783
17-49-20,1191.2,19.03695068359375,19.026868879795074
17-49-21,1192.2,19.02880859375,19.027300715446472
17-49-22,1193.2,19.041693115234374,19.028889536857605
17-49-23,1194.2,19.04093017578125,19.031273186206818
17-49-24,1195.3,19.037353515625,19.023984134197235
17-49-25,1196.3,19.04071044921875,19.016816079616547
17-49-26,1197.3,19.040533447265624,19.015987038612366
17-49-27,1198.3,19.0350830078125,19.014726161956787
17-49-28,1199.3,19.03814697265625,19.005450665950775
17-49-29,1200.3,19.032861328125,19.006538808345795
17-49-30,1201.4,19.031036376953125,19.00543314218521
17-49-31,1202.4,19.037445068359375,19.005381405353546
17-49-32,1203.4,19.03834228515625,18.998506665229797
17-49-33,1204.4,19.040130615234375,19.00007838010788
17-49-34,1205.4,19.04927978515625,18.998558402061462
17-49-35,1206.4,19.0590087890625,18.999370336532593
17-49-36,1207.5,19.06668701171875,18.99318653345108
17-49-37,1208.5,19.0724365234375,18.993687629699707
17-49-38,1209.5,19.090399169921874,18.99182218313217
17-49-39,1210.5,19.095050048828124,18.991856813430786
17-49-40,1211.5,19.083465576171875,18.992789328098297
17-49-41,1212.5,19.1000732421875,18.992236495018005
17-49-42,1213.6,19.110711669921876,18.992771804332733
17-49-43,1214.6,19.10750732421875,18.98731356859207
17-49-44,1215.6,19.1392822265625,18.981561601161957
17-49-45,1216.6,19.183966064453124,18.97442775964737
17-49-46,1217.6,19.209515380859376,18.966240406036377
17-49-47,1218.6,19.228021240234376,18.95884746313095
17-49-48,1219.7,19.2542724609375,18.965946674346924
17-49-49,1220.7,19.24215087890625,18.96499663591385
17-49-50,1221.7,19.229376220703124,18.963131189346313
17-49-51,1222.7,19.196832275390626,18.96610188484192
17-49-52,1223.7,19.172991943359374,18.966171145439148
17-49-53,1224.8,19.168389892578126,18.959451615810394
17-49-54,1225.8,19.177972412109376,18.959537982940674
17-49-55,1226.8,19.1637939453125,18.960678279399872
17-49-56,1227.8,19.17757568359375,18.95965939760208
17-49-57,1228.8,19.196002197265624,18.960678279399872
17-49-58,1229.8,19.193707275390626,18.95413190126419
17-49-59,1230.9,19.170758056640626,18.948172569274902
17-50-00,1231.9,19.168359375,18.947999835014343
17-50-01,1232.9,19.151910400390626,18.948932349681854
17-50-02,1233.9,19.1419921875,18.941971242427826
17-50-03,1234.9,19.110723876953124,18.94302475452423
17-50-04,1235.9,19.081787109375,18.948880195617676
17-50-05,1237.0,19.09249267578125,18.950780272483826
17-50-06,1238.0,19.09632568359375,18.94309401512146
17-50-08,1239.0,19.094940185546875,18.941867768764496
17-50-09,1240.0,19.10233154296875,18.940451681613922
17-50-10,1241.0,19.11884765625,18.94088351726532
17-50-11,1242.1,19.0954833984375,18.932056963443756
17-50-12,1243.1,19.090582275390624,18.932350277900696
17-50-13,1244.1,19.07269287109375,18.93362867832184
17-50-14,1245.1,19.061004638671875,18.933404207229614
17-50-15,1246.1,19.053662109375,18.9257350564003
17-50-16,1247.1,19.072955322265624,18.92668467760086
17-50-17,1248.2,19.057611083984376,18.92557942867279
17-50-18,1249.2,19.049993896484374,18.919447362422943
17-50-19,1250.2,19.0462890625,18.918929159641266
17-50-20,1251.2,19.047882080078125,18.92024177312851
17-50-21,1252.2,19.022021484375,18.919654726982117
17-50-22,1253.2,19.030084228515626,18.919516623020172
17-50-23,1254.3,19.036126708984376,18.92257410287857
17-50-24,1255.3,19.036572265625,18.922971308231354
17-50-25,1256.3,19.035809326171876,18.922228634357452
17-50-26,1257.3,19.049993896484374,18.922263264656067
17-50-27,1258.3,19.046124267578126,18.923075199127197
17-50-28,1259.4,19.0538818359375,18.918255746364594
17-50-29,1260.4,19.057635498046874,18.919533729553223
17-50-30,1261.4,19.06175537109375,18.91889452934265
17-50-31,1262.4,19.051513671875,18.91163969039917
17-50-32,1263.4,19.049298095703126,18.902881979942322
17-50-33,1264.4,19.0451416015625,18.90258824825287
17-50-34,1265.5,19.03421630859375,18.892777025699615
17-50-35,1266.5,19.022442626953126,18.886886954307556
17-50-36,1267.5,19.02412109375,18.887526154518127
17-50-37,1268.5,19.018145751953124,18.88889092206955
17-50-38,1269.5,19.010479736328126,18.888908445835114
17-50-39,1270.6,19.01383056640625,18.891516983509064
17-50-40,1271.6,19.007025146484374,18.891154408454895
17-50-41,1272.6,19.017840576171874,18.889357805252075
17-50-42,1273.6,19.029949951171876,18.8888738155365
17-50-43,1274.6,19.022576904296876,18.8896164894104
17-50-44,1275.6,19.013525390625,18.89006543159485
17-50-45,1276.7,19.0139404296875,18.889702439308167
17-50-46,1277.7,18.9830322265625,18.890479743480682
17-50-47,1278.7,18.967840576171874,18.89106720685959
17-50-48,1279.7,18.964569091796875,18.88374352455139
17-50-49,1280.7,18.964599609375,18.882690012454987
17-50-50,1281.7,18.970733642578125,18.883191108703613
17-50-51,1282.8,18.977911376953124,18.883346736431122
17-50-52,1283.8,18.968438720703126,18.875953793525696
17-50-53,1284.8,18.970172119140624,18.88305300474167
17-50-54,1285.8,18.9681640625,18.875590801239014
17-50-55,1286.9,18.956475830078126,18.874899864196777
17-50-56,1287.9,18.952044677734374,18.87636810541153
17-50-57,1288.9,18.95289306640625,18.88362294435501
17-50-58,1289.9,18.946234130859374,18.883363842964172
17-50-59,1290.9,18.9451416015625,18.88370931148529
17-51-00,1291.9,18.948602294921876,18.884918451309204
17-51-01,1292.9,18.95069580078125,18.87745624780655
17-51-02,1294.0,18.953582763671875,18.862825989723206
17-51-03,1295.0,18.946954345703126,18.855052947998047
17-51-05,1296.0,18.945904541015626,18.86194521188736
17-51-06,1297.0,18.938177490234374,18.853205025196075
17-51-07,1298.0,18.928704833984376,18.845414876937866
17-51-08,1299.1,18.926214599609374,18.852410197257996
17-51-09,1300.1,18.93067626953125,18.847349166870117
17-51-10,1301.1,18.92198486328125,18.840267062187195
17-51-11,1302.1,18.91700439453125,18.841631412506104
17-51-12,1303.1,18.910040283203124,18.848523676395416
17-51-13,1304.1,18.902996826171876,18.841994404792786
17-51-14,1305.2,18.898394775390624,18.848402678966522
17-51-15,1306.2,18.90343017578125,18.849456191062927
17-51-16,1307.2,18.8935546875,18.842167139053345
17-51-17,1308.2,18.892230224609374,18.836294174194336
17-51-18,1309.2,18.878619384765624,18.837071478366852
17-51-19,1310.3,18.870709228515626,18.8298859000206
17-51-20,1311.3,18.864862060546876,18.8211110830307
17-51-21,1312.3,18.8645263671875,18.82109397649765
17-51-22,1313.3,18.87398681640625,18.821491181850433
17-51-23,1314.3,18.878143310546875,18.813943028450012
17-51-24,1315.4,18.875225830078126,18.8134423494339
17-51-25,1316.4,18.873211669921876,18.80819147825241
17-51-26,1317.4,18.88016357421875,18.800539433956146
17-51-27,1318.4,18.873211669921876,18.791712880134583
17-51-28,1319.4,18.867510986328124,18.791626513004303
17-51-29,1320.5,18.859503173828124,18.784699618816376
17-51-30,1321.5,18.851104736328125,18.77646052837372
17-51-31,1322.5,18.8434814453125,18.776909470558167
17-51-32,1323.5,18.835687255859376,18.76977562904358
17-51-33,1324.5,18.84185791015625,18.77044904232025
17-51-34,1325.5,18.8533935546875,18.762590050697327
17-51-35,1326.6,18.851055908203126,18.763211727142334
17-51-36,1327.6,18.859332275390624,18.76416176557541
17-51-37,1328.6,18.85775146484375,18.766131103038788
17-51-38,1329.6,18.852154541015626,18.759999454021454
17-51-39,1330.6,18.846258544921874,18.761830270290375
17-51-40,1331.7,18.842474365234374,18.761104702949524
17-51-41,1332.7,18.8286865234375,18.75353902578354
17-51-42,1333.7,18.826910400390624,18.75122421979904
17-51-43,1334.7,18.824896240234374,18.74977308511734
17-51-44,1335.7,18.818878173828125,18.749324142932892
17-51-45,1336.7,18.8160888671875,18.750153183937073
17-51-46,1337.8,18.81871337890625,18.74985945224762
17-51-47,1338.8,18.81544189453125,18.750567495822906
17-51-48,1339.8,18.8070556640625,18.75086122751236
17-51-49,1340.8,18.802978515625,18.75194936990738
17-51-50,1341.8,18.80469970703125,18.75274419784546
17-51-51,1342.9,18.7867919921875,18.754817008972168
17-51-52,1343.9,18.79761962890625,18.757667124271393
17-51-53,1344.9,18.80020751953125,18.756906926631927
17-51-54,1345.9,18.808740234375,18.756181359291077
17-51-55,1346.9,18.8100341796875,18.7544886469841
17-51-56,1347.9,18.823931884765624,18.75250220298767
17-51-57,1348.9,18.807513427734374,18.750723123550415
17-51-58,1350.0,18.802532958984376,18.750878751277924
17-51-59,1351.0,18.795953369140626,18.75255435705185
17-52-01,1352.0,18.797552490234374,18.753193140029907
17-52-02,1353.0,18.78934326171875,18.753815233707428
17-52-03,1354.0,18.79307861328125,18.75443732738495
17-52-04,1355.1,18.792730712890624,18.755421996116638
17-52-05,1356.1,18.788287353515624,18.753746390342712
17-52-06,1357.1,18.782373046875,18.753021240234375
17-52-07,1358.1,18.7870849609375,18.753539443016052
17-52-08,1359.1,18.787469482421876,18.75317645072937
17-52-09,1360.1,18.789202880859374,18.752848088741302
17-52-10,1361.2,18.794940185546874,18.753245294094086
17-52-11,1362.2,18.79371337890625,18.75447154045105
17-52-12,1363.2,18.791015625,18.753176033496857
17-52-13,1364.2,18.7942138671875,18.746318817138672
17-52-14,1365.2,18.78477783203125,18.740532219409943
17-52-15,1366.2,18.780572509765626,18.73260396718979
17-52-16,1367.3,18.774676513671874,18.725072920322418
17-52-17,1368.3,18.769512939453126,18.718681752681732
17-52-18,1369.3,18.752655029296875,18.71676415205002
17-52-19,1370.3,18.753033447265626,18.716712415218353
17-52-20,1371.3,18.747027587890624,18.71659141778946
17-52-21,1372.4,18.749468994140624,18.716280579566956
17-52-22,1373.4,18.748223876953126,18.717455089092255
17-52-23,1374.4,18.754888916015624,18.718353390693665
17-52-24,1375.4,18.75465087890625,18.71631520986557
17-52-25,1376.4,18.750018310546874,18.716747045516968
17-52-26,1377.5,18.74407958984375,18.71533054113388
17-52-27,1378.5,18.7413330078125,18.707764863967896
17-52-28,1379.5,18.734234619140626,18.707488656044006
17-52-29,1380.5,18.7325927734375,18.708559691905975
17-52-30,1381.5,18.73118896484375,18.70887053012848
17-52-31,1382.6,18.725531005859374,18.702617466449738
17-52-32,1383.6,18.731243896484376,18.701425850391388
17-52-33,1384.6,18.727252197265624,18.7038094997406
17-52-34,1385.6,18.714215087890626,18.704448699951172
17-52-35,1386.6,18.70953369140625,18.697401642799377
17-52-36,1387.7,18.709326171875,18.697177171707153
17-52-37,1388.7,18.697906494140625,18.698438048362732
17-52-38,1389.7,18.694903564453124,18.689058661460876
17-52-39,1390.7,18.701629638671875,18.68119925260544
17-52-40,1391.7,18.69979248046875,18.681078255176544
17-52-41,1392.8,18.6928955078125,18.681095778942108
17-52-42,1393.8,18.693951416015626,18.6801974773407
17-52-43,1394.8,18.68699951171875,18.681147515773773
17-52-44,1395.8,18.688916015625,18.68194192647934
17-52-45,1396.9,18.684857177734376,18.68185555934906
17-52-46,1397.9,18.686212158203126,18.68487799167633
17-52-47,1398.9,18.680572509765625,18.685551822185516
17-52-48,1399.9,18.687957763671875,18.685517191886902
17-52-49,1400.9,18.681341552734374,18.685068249702454
17-52-50,1401.9,18.674871826171874,18.68550008535385
17-52-51,1403.0,18.67630615234375,18.682270288467407
17-52-52,1404.0,18.67879638671875,18.67523992061615
17-52-54,1405.0,18.677740478515624,18.675844490528107
17-52-55,1406.0,18.669964599609376,18.66845154762268
17-52-56,1407.0,18.671063232421876,18.660678505897522
17-52-57,1408.1,18.669036865234375,18.6623712182045
17-52-58,1409.1,18.6623779296875,18.661991119384766
17-52-59,1410.1,18.6642333984375,18.66147291660309
17-53-00,1411.1,18.666448974609374,18.662250220775604
17-53-01,1412.1,18.665252685546875,18.662526428699493
17-53-02,1413.1,18.661578369140624,18.654218077659607
17-53-03,1414.1,18.67144775390625,18.655064642429352
17-53-04,1415.2,18.66182861328125,18.648000061511993
17-53-05,1416.2,18.663409423828124,18.64794832468033
17-53-06,1417.2,18.664752197265624,18.647982954978943
17-53-07,1418.2,18.661334228515624,18.64934730529785
17-53-08,1419.2,18.644549560546874,18.64853537082672
17-53-09,1420.3,18.6466552734375,18.647464334964752
17-53-10,1421.3,18.64239501953125,18.647567808628082
17-53-11,1422.3,18.64368896484375,18.647135972976685
17-53-12,1423.3,18.646435546875,18.646117091178894
17-53-13,1424.3,18.652581787109376,18.64698076248169
17-53-14,1425.4,18.64788818359375,18.648742735385895
17-53-15,1426.4,18.64639892578125,18.647101759910583
17-53-16,1427.4,18.63935546875,18.647810220718384
17-53-17,1428.4,18.631976318359374,18.648000061511993
17-53-18,1429.4,18.630157470703125,18.64743012189865
17-53-19,1430.4,18.63092041015625,18.646117091178894
17-53-20,1431.4,18.6301513671875,18.64008891582489
17-53-21,1432.5,18.632196044921876,18.638862252235413
17-53-22,1433.5,18.632672119140626,18.633093178272247
17-53-23,1434.5,18.630706787109375,18.632626712322235
17-53-24,1435.5,18.6290771484375,18.625648498535156
17-53-25,1436.5,18.62213134765625,18.62602859735489
17-53-26,1437.6,18.610308837890624,18.619516849517822
17-53-27,1438.6,18.60810546875,18.61987942457199
17-53-28,1439.6,18.602880859375,18.613194942474365
17-53-29,1440.6,18.6010498046875,18.61395514011383
17-53-30,1441.6,18.601910400390626,18.61348867416382
17-53-31,1442.7,18.60855712890625,18.614732027053833
17-53-32,1443.7,18.601544189453126,18.613851249217987
17-53-33,1444.7,18.595697021484376,18.61398935317993
17-53-34,1445.7,18.590338134765624,18.61452466249466
17-53-35,1446.7,18.584014892578125,18.614662766456604
17-53-36,1447.7,18.578228759765626,18.613315522670746
17-53-37,1448.8,18.58192138671875,18.613954722881317
17-53-38,1449.8,18.577880859375,18.613747358322144
17-53-39,1450.8,18.57471923828125,18.613229155540466
17-53-40,1451.8,18.5701171875,18.60697650909424
17-53-41,1452.8,18.56214599609375,18.600965440273285
