Timestamp (HH-MM-SS),Time (s),TSic AIN0 (°C)
16-10-06,1.1,18.176604509353638
16-10-07,2.1,18.178260922431946
16-10-08,3.1,18.211960792541504
16-10-09,4.1,18.210857212543488
16-10-10,5.1,18.213066458702087
16-10-11,6.1,18.20422738790512
16-10-12,7.1,18.239032924175262
16-10-13,8.1,18.243451416492462
16-10-14,9.1,18.266102969646454
16-10-15,10.1,18.24289858341217
16-10-16,11.1,18.273836374282837
16-10-17,12.1,18.270521461963654
16-10-18,13.1,18.269417881965637
16-10-19,14.2,18.31085115671158
16-10-20,15.2,18.278256952762604
16-10-21,16.2,18.30864191055298
16-10-22,17.2,18.306983411312103
16-10-23,18.2,18.309745490550995
16-10-24,19.2,18.273283541202545
16-10-25,20.2,18.23074460029602
16-10-26,21.2,18.207542300224304
16-10-27,22.2,18.17715734243393
16-10-28,23.2,18.174395263195038
16-10-29,24.2,18.126882910728455
16-10-30,25.3,18.092630207538605
16-10-31,26.3,18.063903748989105
16-10-32,27.3,18.016391396522522
16-10-33,28.3,18.02081197500229
16-10-34,29.3,17.983797192573547
16-10-35,30.3,17.978273034095764
16-10-36,31.3,17.95009732246399
16-10-37,32.3,17.915293872356415
16-10-38,33.3,17.913082540035248
16-10-39,34.3,17.876067757606506
16-10-40,35.3,17.881041169166565
16-10-41,36.3,17.841817140579224
16-10-42,37.4,17.807011604309082
16-10-43,38.4,17.780494391918182
16-10-44,39.4,17.773864567279816
16-10-45,40.4,17.737955451011658
16-10-46,41.4,17.74568885564804
16-10-47,42.4,17.709779739379883
16-10-48,43.4,17.7042555809021
16-10-49,44.4,17.671659290790558
16-10-50,45.4,17.677736282348633
16-10-51,46.4,17.642379999160767
16-10-52,47.4,17.643483579158783
16-10-53,48.4,17.63630300760269
16-10-54,49.5,17.63630300760269
16-10-55,50.5,17.639617919921875
16-10-56,51.5,17.607021629810333
16-10-57,52.5,17.604812383651733
16-10-58,53.5,17.605365216732025
16-10-59,54.5,17.60425955057144
16-11-00,55.5,17.602603137493134
16-11-01,56.5,17.607574462890625
16-11-02,57.5,17.602050304412842
16-11-03,58.5,17.57498025894165
16-11-04,59.5,17.578295171260834
16-11-05,60.6,17.57277101278305
16-11-06,61.6,17.57277101278305
16-11-07,62.6,17.5429368019104
16-11-08,63.6,17.573874592781067
16-11-09,64.6,17.607574462890625
16-11-10,65.6,17.568350434303284
16-11-11,66.6,17.570559680461884
16-11-12,67.6,17.57498025894165
16-11-13,68.6,17.568903267383575
16-11-14,69.6,17.571665346622467
16-11-15,70.6,17.644589245319366
16-11-16,71.7,17.610336542129517
16-11-17,72.7,17.607021629810333
16-11-18,73.7,17.607574462890625
16-11-19,74.7,17.631329596042633
16-11-20,75.7,17.641827166080475
16-11-21,76.7,17.639065086841583
16-11-22,77.7,17.646798491477966
16-11-23,78.7,17.6092329621315
16-11-25,79.7,17.641827166080475
16-11-26,80.7,17.60370671749115
16-11-27,81.8,17.636855840682983
16-11-28,82.8,17.60647088289261
16-11-29,83.8,17.646798491477966
16-11-30,84.8,17.629120349884033
16-11-31,85.8,17.605365216732025
16-11-32,86.8,17.60370671749115
16-11-33,87.8,17.604812383651733
16-11-34,88.8,17.61088937520981
16-11-35,89.8,17.642379999160767
16-11-36,90.8,17.61641353368759
16-11-37,91.9,17.62414902448654
16-11-38,92.9,17.60868012905121
16-11-39,93.9,17.605365216732025
16-11-40,94.9,17.608127295970917
16-11-41,95.9,17.603155970573425
16-11-42,96.9,17.602603137493134
16-11-43,97.9,17.568903267383575
16-11-44,98.9,17.602603137493134
16-11-45,99.9,17.605918049812317
16-11-46,100.9,17.57663667201996
16-11-47,101.9,17.57663667201996
16-11-48,103.0,17.569456100463867
16-11-49,104.0,17.571665346622467
16-11-50,105.0,17.568903267383575
16-11-51,106.0,17.563379108905792
16-11-52,107.1,17.571665346622467
16-11-53,108.1,17.57221817970276
16-11-54,109.1,17.57221817970276
16-11-55,110.1,17.568350434303284
16-11-56,111.1,17.568350434303284
16-11-57,112.1,17.53575623035431
16-11-58,113.2,17.541833221912384
16-11-59,114.2,17.539621889591217
16-12-00,115.2,17.569456100463867
16-12-01,116.2,17.577742338180542
16-12-02,117.2,17.570559680461884
16-12-03,118.2,17.570559680461884
16-12-04,119.2,17.573874592781067
16-12-05,120.2,17.545148134231567
16-12-06,121.2,17.539071142673492
16-12-07,122.2,17.5363090634346
16-12-08,123.2,17.536859810352325
16-12-09,124.2,17.535203397274017
16-12-10,125.3,17.53575623035431
16-12-11,126.3,17.534097731113434
16-12-12,127.3,17.5363090634346
16-12-13,128.3,17.539621889591217
16-12-14,129.3,17.533544898033142
16-12-15,130.3,17.539621889591217
16-12-16,131.3,17.5407275557518
16-12-17,132.3,17.539621889591217
16-12-18,133.3,17.539071142673492
16-12-19,134.3,17.570559680461884
16-12-20,135.3,17.541833221912384
16-12-21,136.4,17.539621889591217
16-12-22,137.4,17.5363090634346
16-12-23,138.4,17.54017472267151
16-12-24,139.4,17.53796547651291
16-12-25,140.4,17.543489634990692
16-12-26,141.4,17.571112513542175
16-12-27,142.4,17.5429368019104
16-12-28,143.4,17.567797601222992
16-12-29,144.4,17.541833221912384
16-12-30,145.4,17.537412643432617
16-12-31,146.5,17.539071142673492
16-12-32,147.5,17.57000893354416
16-12-33,148.5,17.57718950510025
16-12-34,149.5,17.57498025894165
16-12-35,150.5,17.57221817970276
16-12-36,151.5,17.541833221912384
16-12-37,152.5,17.571112513542175
16-12-38,153.5,17.576085925102234
16-12-39,154.6,17.60868012905121
16-12-40,155.6,17.60647088289261
16-12-41,156.6,17.60425955057144
16-12-42,157.6,17.57663667201996
16-12-43,158.6,17.61088937520981
16-12-44,159.6,17.604812383651733
16-12-45,160.6,17.571112513542175
16-12-46,161.6,17.57442742586136
16-12-47,162.6,17.571112513542175
16-12-48,163.7,17.602050304412842
16-12-49,164.7,17.57277101278305
16-12-50,165.7,17.60149747133255
16-12-51,166.7,17.56448268890381
16-12-52,167.7,17.61088937520981
16-12-53,168.7,17.568350434303284
16-12-54,169.7,17.5186288356781
16-12-55,170.7,17.4678036570549
16-12-56,171.7,17.40427166223526
16-12-57,172.7,17.33355700969696
16-12-59,173.7,17.224723994731903
16-13-00,174.7,17.157324254512787
16-13-01,175.8,17.124727964401245
16-13-02,176.8,17.05290973186493
16-13-03,177.8,17.025839686393738
16-13-04,178.8,16.961202025413513
16-13-05,179.8,16.88938170671463
16-13-06,180.8,16.854025423526764
16-13-07,181.8,16.817010641098022
16-13-08,182.8,16.759555637836456
16-13-09,183.8,16.752372980117798
16-13-10,184.8,16.68221116065979
16-13-11,185.8,16.64795845746994
16-13-12,186.8,16.617020666599274
16-13-13,187.9,16.577796638011932
16-13-14,188.9,16.513158977031708
16-13-15,189.9,16.51426464319229
16-13-16,190.9,16.47945910692215
16-13-17,191.9,16.44797056913376
16-13-18,192.9,16.407640874385834
16-13-19,193.9,16.342450380325317
16-13-20,194.9,16.336926221847534
16-13-21,195.9,16.315933167934418
16-13-22,197.0,16.312065422534943
16-13-23,198.0,16.270632147789
16-13-24,199.0,16.2684229016304
16-13-25,200.0,16.276156306266785
16-13-26,201.0,16.2684229016304
16-13-27,202.0,16.239141523838043
16-13-28,203.0,16.241903603076935
16-13-29,204.0,16.232511699199677
16-13-30,205.1,16.268973648548126
16-13-31,206.1,16.27228856086731
16-13-32,207.2,16.236932277679443
16-13-33,208.2,16.273947060108185
16-13-34,209.2,16.240247189998627
16-13-35,210.2,16.276156306266785
16-13-36,211.2,16.271735727787018
16-13-37,212.3,16.273394227027893
16-13-38,213.3,16.273947060108185
16-13-39,214.3,16.276156306266785
16-13-40,215.3,16.270632147789
16-13-41,216.3,16.27007931470871
16-13-42,217.3,16.273394227027893
16-13-43,218.3,16.31151258945465
16-13-44,219.3,16.270632147789
16-13-45,220.3,16.303779184818268
16-13-46,221.3,16.271735727787018
16-13-47,222.3,16.31648600101471
16-13-48,223.3,16.2750506401062
16-13-49,224.3,16.30654126405716
16-13-50,225.3,16.302120685577393
16-13-51,226.3,16.310409009456635
16-13-52,227.4,16.30709409713745
16-13-53,228.4,16.31151258945465
16-13-54,229.4,16.305435597896576
16-13-55,230.4,16.30488485097885
16-13-56,231.4,16.307646930217743
16-13-57,232.4,16.30488485097885
16-13-58,233.4,16.305435597896576
16-13-59,234.4,16.273394227027893
16-14-00,235.4,16.30433201789856
16-14-01,236.4,16.27007931470871
16-14-02,237.4,16.27007931470871
16-14-03,238.5,16.266764402389526
16-14-04,239.5,16.274499893188477
16-14-05,240.5,16.268973648548126
16-14-06,241.5,16.273394227027893
16-14-07,242.5,16.276156306266785
16-14-08,243.5,16.27007931470871
16-14-09,244.5,16.240247189998627
16-14-10,245.5,16.275603473186493
16-14-11,246.5,16.246877014636993
16-14-12,247.5,16.241903603076935
16-14-13,248.5,16.236932277679443
16-14-14,249.6,16.241903603076935
16-14-15,250.6,16.239694356918335
16-14-16,251.6,16.23803585767746
16-14-17,252.6,16.198258996009827
16-14-18,253.6,16.24356210231781
16-14-19,254.6,16.204888820648193
16-14-20,255.6,16.203785240650177
16-14-21,256.6,16.19715541601181
16-14-22,257.6,16.209862232208252
16-14-23,258.7,16.208203732967377
16-14-24,259.7,16.2021267414093
16-14-25,260.7,16.207650899887085
16-14-26,261.7,16.203785240650177
16-14-27,262.7,16.19881182909012
16-14-28,263.7,16.196049749851227
